fragid,molid,scanid,mz,mass,score,parentfragid,atoms,deltah,deltappm,smiles,formula
31,2,2,263.09082,264.0997736241,6.0,1,"0,1,2,27,28,29,30,31,32,33,34,35,36,37,38,39,40,42,43",-1.0078250321,-2.20453149953898,C=CCC1C(OC(C)=O)C(C)CC1(C=O)OC(C)=O,C14H16O5<br>[X-H]+
32,2,2,263.094055,264.0997736241,6.0,1,"0,1,2,27,28,29,30,31,32,33,34,35,36,37,38,39,40,42,43",-1.0078250321,10.0914785021969,C=CCC1C(OC(C)=O)C(C)CC1(C=O)OC(C)=O,C14H16O5<br>[X-H]+
33,2,2,263.132751,263.1283340983,5.0,1,"0,1,7,8,9,10,11,12,19,20,21,22,23,24,25,26,27,43,44",0.0,18.8707094847344,C=CC(CC(=O)C(C)(C)C=CC(C)C=O)OC(C)=O,C15H19O4<br>[X]+
34,2,2,273.110504,276.1361591304,6.0,1,"0,1,2,23,24,25,26,27,28,33,34,35,36,37,38,39,40,41,42,43",-3.0234750963,-5.97353113859754,C=CCC1C(CC(C)(O)C1OC(C)=O)C(=O)C(C)C=C,C16H20O4<br>[X-3H]+
35,2,2,273.113922,276.1361591304,6.0,1,"0,1,2,23,24,25,26,27,28,33,34,35,36,37,38,39,40,41,42,43",-3.0234750963,6.54146770331434,C=CCC1C(CC(C)(O)C1OC(C)=O)C(=O)C(C)C=C,C16H20O4<br>[X-3H]+
36,2,2,281.099182,281.1025132783,5.0,1,"0,1,2,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43",0.0,-9.89927569381769,C=CCC1C(OC(C)=O)C(C)(O)CC1(C=O)OC(C)=O,C14H17O6<br>[X]+
37,2,2,281.102753,281.1025132783,5.0,1,"0,1,2,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43",0.0,2.80438982430585,C=CCC1C(OC(C)=O)C(C)(O)CC1(C=O)OC(C)=O,C14H17O6<br>[X]+
38,2,2,281.106323,281.1025132783,5.0,1,"0,1,2,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43",0.0,15.5041752656181,C=CCC1C(OC(C)=O)C(C)(O)CC1(C=O)OC(C)=O,C14H17O6<br>[X]+
39,2,2,281.141937,281.1388987846,5.0,1,"0,1,2,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,44",0.0,12.7580233610285,C=C(C)C(OC(C)=O)C(OC(=O)C(C)C)C(=O)C(C)C,C15H21O5<br>[X]+
40,2,2,281.149048,285.1854550467,9.0,1,"0,1,2,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,39,40,42",-4.0313001284,-16.2131735190152,C=CCC1CC(C)CC1(CC(C)C=CC(C)C)OC(C)=O,C19H25O2<br>[X-4H]+
41,2,2,281.152618,285.1854550467,9.0,1,"0,1,2,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,39,40,42",-4.0313001284,-3.51523776280543,C=CCC1CC(C)CC1(CC(C)C=CC(C)C)OC(C)=O,C19H25O2<br>[X-4H]+
42,2,2,281.156189,285.1854550467,9.0,1,"0,1,2,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,39,40,42",-4.0313001284,9.18593223661935,C=CCC1CC(C)CC1(CC(C)C=CC(C)C)OC(C)=O,C19H25O2<br>[X-4H]+
43,2,2,291.132996,296.1776300146,6.0,1,"0,1,2,7,12,19,20,21,22,23,24,25,26,27,28,33,34,39,40,42,43,44",-5.0391251605,-17.0377599518155,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)CC2C1,C20H24O2<br>[X-5H]+
44,2,2,291.136749,296.1776300146,6.0,1,"0,1,2,7,12,19,20,21,22,23,24,25,26,27,28,33,34,39,40,42,43,44",-5.0391251605,-4.14669087303519,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)CC2C1,C20H24O2<br>[X-5H]+
45,2,2,291.140503,296.1776300146,6.0,1,"0,1,2,7,12,19,20,21,22,23,24,25,26,27,28,33,34,39,40,42,43,44",-5.0391251605,8.74748059403976,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)CC2C1,C20H24O2<br>[X-5H]+
46,2,2,291.144257,285.0974279004,8.0,1,"0,1,2,3,7,8,9,10,11,12,13,33,34,35,36,37,38,39,40,41",6.0469501926,1.46836830801183,C=C(C(O)CC(OC(C)=O)C(C)O)C(CO)OC(C)=O,C13H17O7<br>[X+6H]+
47,2,2,291.14801,285.0974279004,8.0,1,"0,1,2,3,7,8,9,10,11,12,13,33,34,35,36,37,38,39,40,41",6.0469501926,14.3587002365425,C=C(C(O)CC(OC(C)=O)C(C)O)C(CO)OC(C)=O,C13H17O7<br>[X+6H]+
48,2,2,299.151947,296.1259883746,4.0,1,"23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43",3.0234750963,10.1357491753787,C=CC(C)C(=O)C1(CC(OC(C)=O)C(C)(O)C1)OC(C)=O,C15H20O6<br>[X+3H]+
49,2,2,299.15976,301.1803696688,7.0,1,"0,1,2,3,4,5,6,20,21,22,23,24,25,26,27,28,33,34,39,40,42,43",-2.0156500642,-14.7446454693293,C=CC(OC(C)=O)C1CC(C)CC1C(=O)C(C)C=CC(C)C,C19H25O3<br>[X-2H]+
50,2,2,299.163666,301.1803696688,7.0,1,"0,1,2,3,4,5,6,20,21,22,23,24,25,26,27,28,33,34,39,40,42,43",-2.0156500642,-1.68805459121976,C=CC(OC(C)=O)C1CC(C)CC1C(=O)C(C)C=CC(C)C,C19H25O3<br>[X-2H]+
51,2,2,299.167572,301.1803696688,7.0,1,"0,1,2,3,4,5,6,20,21,22,23,24,25,26,27,28,33,34,39,40,42,43",-2.0156500642,11.3681953474276,C=CC(OC(C)=O)C1CC(C)CC1C(=O)C(C)C=CC(C)C,C19H25O3<br>[X-2H]+
52,2,2,309.135132,309.1338134067,5.0,1,"0,1,2,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43",0.0,6.04005532468598,C=CCC1C(OC(C)=O)C(C)(O)CC1(OC(C)=O)C(=O)CC,C16H21O6<br>[X]+
53,2,2,309.147461,313.1803696688,5.0,1,"0,1,2,7,12,19,20,21,22,23,24,25,26,27,28,33,34,39,40,41,42,43,44",-4.0313001284,-3.42859163848397,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)CC2C1,C20H25O3<br>[X-4H]+
54,2,2,309.151581,313.1803696688,5.0,1,"0,1,2,7,12,19,20,21,22,23,24,25,26,27,28,33,34,39,40,41,42,43,44",-4.0313001284,9.89824988201239,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)CC2C1,C20H25O3<br>[X-4H]+
55,2,2,327.145294,325.1287280288,5.0,1,"0,1,2,3,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43",2.0156500642,4.47662560627242,C=CC(O)C1C(OC(C)=O)C(C)(O)CC1(OC(C)=O)C(=O)CC,C16H21O7<br>[X+2H]+
56,2,2,327.154236,329.1752842909,5.0,1,"0,1,2,7,12,13,19,20,21,22,23,24,25,26,27,28,33,34,39,40,41,42,43,44",-2.0156500642,-14.8236708141666,C=C1CC(O)C(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)CC2C1,C20H25O4<br>[X-2H]+
57,2,2,327.158722,329.1752842909,5.0,1,"0,1,2,7,12,13,19,20,21,22,23,24,25,26,27,28,33,34,39,40,41,42,43,44",-2.0156500642,-1.11146876267111,C=C1CC(O)C(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)CC2C1,C20H25O4<br>[X-2H]+
58,2,2,327.163177,329.1752842909,5.0,1,"0,1,2,7,12,13,19,20,21,22,23,24,25,26,27,28,33,34,39,40,41,42,43,44",-2.0156500642,12.5056045047172,C=C1CC(O)C(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)CC2C1,C20H25O4<br>[X-2H]+
59,2,2,327.176605,324.157288503,4.0,1,"7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,43,44",3.0234750963,-11.0337941183139,CC(=O)OCC(OC(=O)C(C)C)C(=O)C(C)(C)C=CC(C)C=O,C17H24O6<br>[X+3H]+
60,2,2,341.169861,340.1674592588,7.0,1,"0,1,2,7,8,9,10,11,12,19,20,21,22,23,24,25,26,27,28,33,34,39,42,43,44",1.0078250321,-14.2881639241726,C=C1CC2CCCC2C(=O)C(C)C=CC(C)(C)C(=O)CC1OC(C)=O,C21H24O4<br>[X+H]+
61,2,2,341.174622,340.1674592588,7.0,1,"0,1,2,7,8,9,10,11,12,19,20,21,22,23,24,25,26,27,28,33,34,39,42,43,44",1.0078250321,-0.333233753774333,C=C1CC2CCCC2C(=O)C(C)C=CC(C)(C)C(=O)CC1OC(C)=O,C21H24O4<br>[X+H]+
62,2,2,341.179382,340.1674592588,7.0,1,"0,1,2,7,8,9,10,11,12,19,20,21,22,23,24,25,26,27,28,33,34,39,42,43,44",1.0078250321,13.6183759779321,C=C1CC2CCCC2C(=O)C(C)C=CC(C)(C)C(=O)CC1OC(C)=O,C21H24O4<br>[X+H]+
63,2,2,345.152252,342.131467683,4.0,1,"2,3,4,5,6,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43",3.0234750963,-6.20647638115237,CCC(=O)C1(CC(C)(O)C(OC(C)=O)C1COC(C)=O)OC(C)=O,C16H22O8<br>[X+3H]+
64,2,2,345.157074,342.131467683,4.0,1,"2,3,4,5,6,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43",3.0234750963,7.76406135633021,CCC(=O)C1(CC(C)(O)C(OC(C)=O)C1COC(C)=O)OC(C)=O,C16H22O8<br>[X+3H]+
65,2,2,345.166779,345.170198913,5.0,1,"0,1,2,3,7,12,13,19,20,21,22,23,24,25,26,27,28,33,34,39,40,41,42,43,44",0.0,-8.31862500836317,C=C1CC(O)C(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)CC2C1O,C20H25O5<br>[X]+
66,2,2,345.171631,345.170198913,5.0,1,"0,1,2,3,7,12,13,19,20,21,22,23,24,25,26,27,28,33,34,39,40,41,42,43,44",0.0,5.73826705974469,C=C1CC(O)C(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)CC2C1O,C20H25O5<br>[X]+
67,2,2,351.140961,351.144378093,5.0,1,"0,1,2,3,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43",0.0,-8.16906404701412,C=CC(C)C(=O)C1(CC(C)(O)C(OC(C)=O)C1C(O)C=C)OC(C)=O,C18H23O7<br>[X]+
68,2,2,351.145935,351.144378093,5.0,1,"0,1,2,3,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43",0.0,5.99610244687915,C=CC(C)C(=O)C1(CC(C)(O)C(OC(C)=O)C1C(O)C=C)OC(C)=O,C18H23O7<br>[X]+
69,2,2,351.155884,355.1909343551,5.0,1,"0,1,2,7,8,9,10,11,12,19,20,21,22,23,24,25,26,27,28,33,34,39,40,42,43,44",-4.0313001284,-9.11739442741449,C=C1CC2CC(C)CC2C(=O)C(C)C=CC(C)(C)C(=O)CC1OC(C)=O,C22H27O4<br>[X-4H]+
70,2,2,359.18277,360.1936740093,6.0,1,"0,1,2,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,42,43",-1.0078250321,-7.04481787890645,C=CCC1C(OC(C)=O)C(C)CC1(OC(C)=O)C(=O)C(C)C=CC(C)C,C21H28O5<br>[X-H]+
71,2,2,359.187897,360.1936740093,6.0,1,"0,1,2,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,42,43",-1.0078250321,7.22914892682124,C=CCC1C(OC(C)=O)C(C)CC1(OC(C)=O)C(=O)C(C)C=CC(C)C,C21H28O5<br>[X-H]+
72,2,2,369.154694,368.1471177472,4.0,1,"0,1,2,3,4,5,6,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43",1.0078250321,0.812181735635537,C=CC(OC(C)=O)C1C(OC(C)=O)C(C)(O)CC1(OC(C)=O)C(=O)CC,C18H24O8<br>[X+H]+
73,2,2,369.165405,372.1936740093,4.0,1,"0,1,2,7,12,19,20,21,22,23,24,25,26,27,28,33,34,35,36,37,38,39,40,41,42,43,44",-3.0234750963,-11.499758488748,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)C(OC(C)=O)C2C1,C22H28O5<br>[X-3H]+
74,2,2,369.170746,372.1936740093,4.0,1,"0,1,2,7,12,19,20,21,22,23,24,25,26,27,28,33,34,35,36,37,38,39,40,41,42,43,44",-3.0234750963,2.9679681067858,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)C(OC(C)=O)C2C1,C22H28O5<br>[X-3H]+
75,2,2,369.186829,366.1678531893,4.0,1,"19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",3.0234750963,-10.7010469756871,CC(=O)OC1CC(CC1(C)O)(OC(C)=O)C(=O)C(C)C=CC(C)(C)C=O,C19H26O7<br>[X+3H]+
76,2,2,369.1922,366.1678531893,4.0,1,"19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",3.0234750963,3.84708669384443,CC(=O)OC1CC(CC1(C)O)(OC(C)=O)C(=O)C(C)C=CC(C)(C)C=O,C19H26O7<br>[X+3H]+
77,2,2,369.202911,368.1987593872,7.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,33,34,39,42,43,44",1.0078250321,-8.46369085090301,C=C1CC(OC(=O)C(C)C)C(=O)C(C)(C)C=CC(C)C(=O)C2CCCC2C1,C23H28O4<br>[X+H]+
78,2,2,369.208282,368.1987593872,7.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,33,34,39,42,43,44",1.0078250321,6.08377658242143,C=C1CC(OC(=O)C(C)C)C(=O)C(C)(C)C=CC(C)C(=O)C2CCCC2C1,C23H28O4<br>[X+H]+
79,2,2,379.179169,379.1756782214,5.0,1,"12,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",0.0,10.652954936069,CC(=O)OC1CC(CC1(C)O)(OC(C)=O)C(=O)C(C)C=CC(C)(C)C(C)=O,C20H27O7<br>[X]+
80,2,2,379.190338,383.2222344835,5.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,33,34,39,40,42,43,44",-4.0313001284,-0.125939653824466,C=C1CC(OC(=O)C(C)C)C(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)CC2C1,C24H31O4<br>[X-4H]+
81,2,2,385.089417,389.1236426509,9.0,1,"0,1,2,3,4,5,6,7,8,9,11,12,13,14,18,19,20,21,22,23,24,25,26,27,28,33,43,44",-4.0313001284,-6.1723911254432,C=C1C(CCC(=O)C(C)C=CC(C)(C)C(=O)C(OC=O)C1OC=O)OC(C)=O,C20H21O8<br>[X-4H]+
82,2,2,385.095123,389.1236426509,9.0,1,"0,1,2,3,4,5,6,7,8,9,11,12,13,14,18,19,20,21,22,23,24,25,26,27,28,33,43,44",-4.0313001284,8.64481864648861,C=C1C(CCC(=O)C(C)C=CC(C)(C)C(=O)C(OC=O)C1OC=O)OC(C)=O,C20H21O8<br>[X-4H]+
83,2,2,387.16507,384.1420323693,4.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42",3.0234750963,0.287046556464607,C=C(COC(C)=O)C(OC(C)=O)C1C(CC(C)(O)C1OC(C)=O)OC(C)=O,C18H24O9<br>[X+3H]+
84,2,2,387.176575,388.1885886314,4.0,1,"0,1,2,7,8,12,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,39,40,41,42,43,44",-1.0078250321,-9.40139340799962,C=C1CC2CC(C)(O)CC2(OC(C)=O)C(=O)C(C)C=CC(C)(C)C(=O)CC1O,C22H28O6<br>[X-H]+
85,2,2,387.182343,388.1885886314,4.0,1,"0,1,2,7,8,12,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,39,40,41,42,43,44",-1.0078250321,5.49612020931504,C=C1CC2CC(C)(O)CC2(OC(C)=O)C(=O)C(C)C=CC(C)(C)C(=O)CC1O,C22H28O6<br>[X-H]+
86,2,2,397.182556,394.1627678114,4.0,1,"0,1,2,3,4,5,6,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43",3.0234750963,-7.90142379753388,C=CC(C)C(=O)C1(CC(C)(O)C(OC(C)=O)C1C(C=C)OC(C)=O)OC(C)=O,C20H26O8<br>[X+3H]+
87,2,2,397.188538,394.1627678114,4.0,1,"0,1,2,3,4,5,6,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43",3.0234750963,7.15955277660485,C=CC(C)C(=O)C1(CC(C)(O)C(OC(C)=O)C1C(C=C)OC(C)=O)OC(C)=O,C20H26O8<br>[X+3H]+
88,2,2,397.2005,400.2249741377,4.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,33,34,39,40,41,42,43,44",-3.0234750963,-1.13404036487952,C=C1CC(OC(=O)C(C)C)C(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)CC2C1,C24H32O5<br>[X-3H]+
89,2,2,397.218445,394.1991533177,4.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,44",3.0234750963,-9.15066771371531,C=C(COC(C)=O)C(OC(C)=O)C(OC(=O)C(C)C)C(=O)C(C)(C)C=CCC,C21H30O7<br>[X+3H]+
90,2,2,451.160583,453.1760721519,5.0,1,"0,1,2,7,8,9,10,11,12,13,14,15,16,17,18,19,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44",-2.0156500642,1.57263805108453,C=C(CC1C(CC(C)(O)C1OC(C)=O)OC(C)=O)C(OC(C)=O)C(C=O)OC(=O)C(C)C,C22H29O10<br>[X-2H]+
91,2,2,451.175049,455.2069783498,9.0,1,"0,1,2,7,8,9,11,12,13,14,15,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,39,40,42,43,44",-4.0313001284,-0.178692062136645,C=C1CC2CC(C)CC2(OC(C)=O)C(=O)C(C)C=CC(C)(C)C(=O)C(OCCC)C1OC=O,C26H31O7<br>[X-4H]+
92,2,2,457.202332,453.1760721519,5.0,1,"0,1,2,7,8,9,10,11,12,13,14,15,16,17,18,19,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44",4.0313001284,-9.82427250604141,C=C(CC1C(CC(C)(O)C1OC(C)=O)OC(C)=O)C(OC(C)=O)C(C=O)OC(=O)C(C)C,C22H29O10<br>[X+4H]+
93,2,2,457.209717,453.1760721519,5.0,1,"0,1,2,7,8,9,10,11,12,13,14,15,16,17,18,19,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44",4.0313001284,6.32821130534654,C=C(CC1C(CC(C)(O)C1OC(C)=O)OC(C)=O)C(OC(C)=O)C(C=O)OC(=O)C(C)C,C22H29O10<br>[X+4H]+
94,2,2,457.217102,459.2382784782,3.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,33,34,35,36,37,38,39,40,41,42,43,44",-2.0156500642,-10.887199927873,C=C1CC(OC(=O)C(C)C)C(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)C(OC(C)=O)C2C1,C26H35O7<br>[X-2H]+
95,2,2,457.224487,459.2382784782,3.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,33,34,35,36,37,38,39,40,41,42,43,44",-2.0156500642,5.2647792682254,C=C1CC(OC(=O)C(C)C)C(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)C(OC(C)=O)C2C1,C26H35O7<br>[X-2H]+
