fragid,molid,scanid,mz,mass,score,parentfragid,atoms,deltah,deltappm,smiles,formula
13,3,2,225.095749,230.130679822,11.0,1,"0,1,2,3,4,5,25,26,27,28,29,34,35,40,41,43,44",-5.0391251605,21.0707599815323,C=CC(OCC)C1CC(C)CC1C(=O)C(C)C,C15H18O2<br>[X-5H]+
14,3,2,225.123825,230.1670653283,10.0,1,"21,22,23,24,25,26,27,28,29,34,35,36,37,38,40,41,43",-5.0391251605,-15.8426936818724,CCOC1CC(CC(C)C=CC(C)C)CC1C,C16H22O<br>[X-5H]+
15,3,2,225.126373,230.1670653283,10.0,1,"21,22,23,24,25,26,27,28,29,34,35,36,37,38,40,41,43",-5.0391251605,-4.52442682038071,CCOC1CC(CC(C)C=CC(C)C)CC1C,C16H22O<br>[X-5H]+
16,3,2,225.128922,230.1670653283,10.0,1,"21,22,23,24,25,26,27,28,29,34,35,36,37,38,40,41,43",-5.0391251605,6.79802571084788,CCOC1CC(CC(C)C=CC(C)C)CC1C,C16H22O<br>[X-5H]+
17,3,2,225.131485,230.1670653283,10.0,1,"21,22,23,24,25,26,27,28,29,34,35,36,37,38,40,41,43",-5.0391251605,18.1824066057249,CCOC1CC(CC(C)C=CC(C)C)CC1C,C16H22O<br>[X-5H]+
18,3,2,229.177689,223.1334194762,8.0,1,"21,22,23,24,25,26,27,28,29,35,36,40,41,42,43,44",6.0469501926,-9.30312548878399,CC(C)C=CC(C)C(=O)CCC(C)(O)CO,C13H19O3<br>[X+6H]+
19,3,2,229.180313,223.1334194762,8.0,1,"21,22,23,24,25,26,27,28,29,35,36,40,41,42,43,44",6.0469501926,2.14648105498139,CC(C)C=CC(C)C(=O)CCC(C)(O)CO,C13H19O3<br>[X+6H]+
20,3,2,229.182938,223.1334194762,8.0,1,"21,22,23,24,25,26,27,28,29,35,36,40,41,42,43,44",6.0469501926,13.6001886843076,CC(C)C=CC(C)C(=O)CCC(C)(O)CO,C13H19O3<br>[X+6H]+
21,3,2,231.061234,235.0970339699,7.0,1,"0,1,2,7,28,29,34,35,36,37,38,39,40,41,42,43,44",-4.0313001284,-17.1004085434329,C=C(C)CC1C(C=O)CC(C)(O)C1OC(C)=O,C13H15O4<br>[X-4H]+
22,3,2,231.063889,235.0970339699,7.0,1,"0,1,2,7,28,29,34,35,36,37,38,39,40,41,42,43,44",-4.0313001284,-5.60988350704113,C=C(C)CC1C(C=O)CC(C)(O)C1OC(C)=O,C13H15O4<br>[X-4H]+
23,3,2,231.066544,235.0970339699,7.0,1,"0,1,2,7,28,29,34,35,36,37,38,39,40,41,42,43,44",-4.0313001284,5.88037747269207,C=C(C)CC1C(C=O)CC(C)(O)C1OC(C)=O,C13H15O4<br>[X-4H]+
24,3,2,231.069199,235.0970339699,7.0,1,"0,1,2,7,28,29,34,35,36,37,38,39,40,41,42,43,44",-4.0313001284,17.3703744047458,C=C(C)CC1C(C=O)CC(C)(O)C1OC(C)=O,C13H15O4<br>[X-4H]+
25,3,2,238.131119,242.1670653283,8.0,1,"0,1,2,21,22,23,24,25,26,27,28,29,34,35,40,41,43,44",-4.0313001284,-17.2073264391449,C=CCC1CC(C)CC1C(=O)C(C)C=CC(C)C,C17H22O<br>[X-4H]+
26,3,2,238.133896,242.1670653283,8.0,1,"0,1,2,21,22,23,24,25,26,27,28,29,34,35,40,41,43,44",-4.0313001284,-5.54561917540443,C=CCC1CC(C)CC1C(=O)C(C)C=CC(C)C,C17H22O<br>[X-4H]+
27,3,2,238.136673,242.1670653283,8.0,1,"0,1,2,21,22,23,24,25,26,27,28,29,34,35,40,41,43,44",-4.0313001284,6.11581610547464,C=CCC1CC(C)CC1C(=O)C(C)C=CC(C)C,C17H22O<br>[X-4H]+
28,3,2,238.13945,242.1670653283,8.0,1,"0,1,2,21,22,23,24,25,26,27,28,29,34,35,40,41,43,44",-4.0313001284,17.7769794128879,C=CCC1CC(C)CC1C(=O)C(C)C=CC(C)C,C17H22O<br>[X-4H]+
29,3,2,239.103256,244.1463298862,8.0,1,"12,20,21,22,23,24,25,26,27,28,29,34,35,40,41,43,44,45",-5.0391251605,-14.2203237082361,CC(=O)C(C)(C)C=CC(C)C(=O)C1CCC(C)C1,C16H20O2<br>[X-5H]+
30,3,2,239.106049,244.1463298862,8.0,1,"12,20,21,22,23,24,25,26,27,28,29,34,35,40,41,43,44,45",-5.0391251605,-2.53914822534622,CC(=O)C(C)(C)C=CC(C)C(=O)C1CCC(C)C1,C16H20O2<br>[X-5H]+
31,3,2,239.108841,244.1463298862,8.0,1,"12,20,21,22,23,24,25,26,27,28,29,34,35,40,41,43,44,45",-5.0391251605,9.13757220717557,CC(=O)C(C)(C)C=CC(C)C(=O)C1CCC(C)C1,C16H20O2<br>[X-5H]+
32,3,2,239.111633,244.1463298862,8.0,1,"12,20,21,22,23,24,25,26,27,28,29,34,35,40,41,43,44,45",-5.0391251605,20.8140199519738,CC(=O)C(C)(C)C=CC(C)C(=O)C1CCC(C)C1,C16H20O2<br>[X-5H]+
33,3,2,239.139572,242.1670653283,8.0,1,"0,1,2,21,22,23,24,25,26,27,28,29,34,35,40,41,43,44",-3.0234750963,-14.5088157972987,C=CCC1CC(C)CC1C(=O)C(C)C=CC(C)C,C17H22O<br>[X-3H]+
34,3,2,239.14238,242.1670653283,8.0,1,"0,1,2,21,22,23,24,25,26,27,28,29,34,35,40,41,43,44",-3.0234750963,-2.76668652363893,C=CCC1CC(C)CC1C(=O)C(C)C=CC(C)C,C17H22O<br>[X-3H]+
35,3,2,239.145172,242.1670653283,8.0,1,"0,1,2,21,22,23,24,25,26,27,28,29,34,35,40,41,43,44",-3.0234750963,8.90826263480879,C=CCC1CC(C)CC1C(=O)C(C)C=CC(C)C,C17H22O<br>[X-3H]+
36,3,2,239.147964,242.1670653283,8.0,1,"0,1,2,21,22,23,24,25,26,27,28,29,34,35,40,41,43,44",-3.0234750963,20.5829391883177,C=CCC1CC(C)CC1C(=O)C(C)C=CC(C)C,C17H22O<br>[X-3H]+
37,3,2,241.119232,244.1463298862,8.0,1,"0,1,2,7,12,13,14,15,16,17,18,20,21,22,23,24,25,45",-3.0234750963,-12.7496669362969,C=CC(C)(C)C(=O)C(CC(=C)C)OCC(C)=CC,C16H20O2<br>[X-3H]+
38,3,2,241.122055,244.1463298862,8.0,1,"0,1,2,7,12,13,14,15,16,17,18,20,21,22,23,24,25,45",-3.0234750963,-1.04175414379933,C=CC(C)(C)C(=O)C(CC(=C)C)OCC(C)=CC,C16H20O2<br>[X-3H]+
39,3,2,241.124878,244.1463298862,8.0,1,"0,1,2,7,12,13,14,15,16,17,18,20,21,22,23,24,25,45",-3.0234750963,10.6658845050771,C=CC(C)(C)C(=O)C(CC(=C)C)OCC(C)=CC,C16H20O2<br>[X-3H]+
40,3,2,253.118851,258.1619799504,8.0,1,"0,1,2,21,22,23,24,25,26,27,28,29,30,34,35,40,41,43,44",-5.0391251605,-13.6504645400628,C=CCC1CC(C)CC1(O)C(=O)C(C)C=CC(C)C,C17H22O2<br>[X-5H]+
41,3,2,253.121887,258.1619799504,8.0,1,"0,1,2,21,22,23,24,25,26,27,28,29,30,34,35,40,41,43,44",-5.0391251605,-1.65607923117557,C=CCC1CC(C)CC1(O)C(=O)C(C)C=CC(C)C,C17H22O2<br>[X-5H]+
42,3,2,253.124939,258.1619799504,8.0,1,"0,1,2,21,22,23,24,25,26,27,28,29,30,34,35,40,41,43,44",-5.0391251605,10.4012275930207,C=CCC1CC(C)CC1(O)C(=O)C(C)C=CC(C)C,C17H22O2<br>[X-5H]+
43,3,2,255.133255,259.1698049825,7.0,1,"0,1,2,21,22,23,24,25,26,27,28,29,34,35,40,41,42,43,44",-4.0313001284,-18.4266613931405,C=CCC1CC(C)(O)CC1C(=O)C(C)C=CC(C)C,C17H23O2<br>[X-4H]+
44,3,2,255.136337,259.1698049825,7.0,1,"0,1,2,21,22,23,24,25,26,27,28,29,34,35,40,41,42,43,44",-4.0313001284,-6.34662282546028,C=CCC1CC(C)(O)CC1C(=O)C(C)C=CC(C)C,C17H23O2<br>[X-4H]+
45,3,2,255.13942,259.1698049825,7.0,1,"0,1,2,21,22,23,24,25,26,27,28,29,34,35,40,41,42,43,44",-4.0313001284,5.73704329967982,C=CCC1CC(C)(O)CC1C(=O)C(C)C=CC(C)C,C17H23O2<br>[X-4H]+
46,3,2,255.142487,259.1698049825,7.0,1,"0,1,2,21,22,23,24,25,26,27,28,29,34,35,40,41,42,43,44",-4.0313001284,17.7577084603023,C=CCC1CC(C)(O)CC1C(=O)C(C)C=CC(C)C,C17H23O2<br>[X-4H]+
47,3,2,263.087585,264.0997736241,6.0,1,"0,1,2,28,29,30,31,32,33,34,35,36,37,38,39,40,41,43,44",-1.0078250321,-14.5008438917686,C=CCC1C(OC(C)=O)C(C)CC1(C=O)OC(C)=O,C14H16O5<br>[X-H]+
48,3,2,263.09082,264.0997736241,6.0,1,"0,1,2,28,29,30,31,32,33,34,35,36,37,38,39,40,41,43,44",-1.0078250321,-2.20453149953898,C=CCC1C(OC(C)=O)C(C)CC1(C=O)OC(C)=O,C14H16O5<br>[X-H]+
49,3,2,263.094055,264.0997736241,6.0,1,"0,1,2,28,29,30,31,32,33,34,35,36,37,38,39,40,41,43,44",-1.0078250321,10.0914785021969,C=CCC1C(OC(C)=O)C(C)CC1(C=O)OC(C)=O,C14H16O5<br>[X-H]+
50,3,2,263.132751,264.1361591304,4.0,1,"12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,44,45",-1.0078250321,18.8707094847344,CC=C(C)C(=O)OCC(=O)C(C)(C)C=CC(C)C=O,C15H20O4<br>[X-H]+
51,3,2,267.099396,272.1412445083,8.0,1,"0,1,2,7,24,25,26,27,28,29,34,35,36,37,38,39,40,41,43,44",-5.0391251605,-8.14209179219576,C=CC(C)C(=O)C1CC(C)C(OC(C)=O)C1CC(=C)C,C17H20O3<br>[X-5H]+
52,3,2,267.102692,272.1412445083,8.0,1,"0,1,2,7,24,25,26,27,28,29,34,35,36,37,38,39,40,41,43,44",-5.0391251605,4.19783189645088,C=CC(C)C(=O)C1CC(C)C(OC(C)=O)C1CC(=C)C,C17H20O3<br>[X-5H]+
53,3,2,267.105988,272.1412445083,8.0,1,"0,1,2,7,24,25,26,27,28,29,34,35,36,37,38,39,40,41,43,44",-5.0391251605,16.5374510441147,C=CC(C)C(=O)C1CC(C)C(OC(C)=O)C1CC(=C)C,C17H20O3<br>[X-5H]+
54,3,2,267.135681,270.1619799504,8.0,1,"0,1,2,20,21,22,23,24,25,26,27,28,29,34,35,40,41,43,44,45",-3.0234750963,-8.51722275158115,C=CCC1CC(C)CC1C(=O)C(C)C=CC(C)(C)C=O,C18H22O2<br>[X-3H]+
55,3,2,267.138977,270.1619799504,8.0,1,"0,1,2,20,21,22,23,24,25,26,27,28,29,34,35,40,41,43,44,45",-3.0234750963,3.82102945637192,C=CCC1CC(C)CC1C(=O)C(C)C=CC(C)(C)C=O,C18H22O2<br>[X-3H]+
56,3,2,267.142273,270.1619799504,8.0,1,"0,1,2,20,21,22,23,24,25,26,27,28,29,34,35,40,41,43,44,45",-3.0234750963,16.1589772055267,C=CCC1CC(C)CC1C(=O)C(C)C=CC(C)(C)C=O,C18H22O2<br>[X-3H]+
57,3,2,271.092316,275.1283340983,7.0,1,"0,1,2,3,4,5,6,24,25,26,27,28,29,34,35,36,40,41,43,44",-4.0313001284,-15.3798896312395,C=CC(C)C(=O)C1CC(C)C(O)C1C(C=C)OC(C)=O,C16H19O4<br>[X-4H]+
58,3,2,271.095703,275.1283340983,7.0,1,"0,1,2,3,4,5,6,24,25,26,27,28,29,34,35,36,40,41,43,44",-4.0313001284,-2.88595463250516,C=CC(C)C(=O)C1CC(C)C(O)C1C(C=C)OC(C)=O,C16H19O4<br>[X-4H]+
59,3,2,271.09906,275.1283340983,7.0,1,"0,1,2,3,4,5,6,24,25,26,27,28,29,34,35,36,40,41,43,44",-4.0313001284,9.49700858449662,C=CC(C)C(=O)C1CC(C)C(O)C1C(C=C)OC(C)=O,C16H19O4<br>[X-4H]+
60,3,2,271.166534,272.1776300146,8.0,1,"0,1,2,7,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,45",-1.0078250321,-10.0395224282531,C=C(C)CC(OCC(C)=CC)C(=O)C(C)(C)C=CCC,C18H24O2<br>[X-H]+
61,3,2,271.169922,272.1776300146,8.0,1,"0,1,2,7,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,45",-1.0078250321,2.45461404855944,C=C(C)CC(OCC(C)=CC)C(=O)C(C)(C)C=CCC,C18H24O2<br>[X-H]+
62,3,2,271.173279,272.1776300146,8.0,1,"0,1,2,7,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,45",-1.0078250321,14.8341219861933,C=C(C)CC(OCC(C)=CC)C(=O)C(C)(C)C=CCC,C18H24O2<br>[X-H]+
63,3,2,281.138367,280.1310737525,4.0,1,"0,1,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,45",1.0078250321,0.0598118293933762,C=CC(OC(C)=O)C(OC(=O)C(C)=CC)C(=O)C(C)C,C15H20O5<br>[X+H]+
64,3,2,281.141937,280.1310737525,4.0,1,"0,1,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,45",1.0078250321,12.7580233610285,C=CC(OC(C)=O)C(OC(=O)C(C)=CC)C(=O)C(C)C,C15H20O5<br>[X+H]+
65,3,2,281.149048,285.1854550467,9.0,1,"0,1,2,21,22,23,24,25,26,27,28,29,30,31,32,34,35,40,41,43,44",-4.0313001284,-16.2131735190152,C=CCC1CC(C)CC1(OCC)C(=O)C(C)C=CC(C)C,C19H25O2<br>[X-4H]+
66,3,2,281.152618,285.1854550467,9.0,1,"0,1,2,21,22,23,24,25,26,27,28,29,30,31,32,34,35,40,41,43,44",-4.0313001284,-3.51523776280543,C=CCC1CC(C)CC1(OCC)C(=O)C(C)C=CC(C)C,C19H25O2<br>[X-4H]+
67,3,2,281.156189,285.1854550467,9.0,1,"0,1,2,21,22,23,24,25,26,27,28,29,30,31,32,34,35,40,41,43,44",-4.0313001284,9.18593223661935,C=CCC1CC(C)CC1(OCC)C(=O)C(C)C=CC(C)C,C19H25O2<br>[X-4H]+
68,3,2,285.109161,288.1361591304,7.0,1,"0,1,7,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,44,45",-3.0234750963,-10.4326149660227,C=CCC(OC(=O)C(C)=CC)C(=O)C(C)C=CC(C)C=O,C17H20O4<br>[X-3H]+
69,3,2,285.112823,288.1361591304,7.0,1,"0,1,7,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,44,45",-3.0234750963,2.41155726630033,C=CCC(OC(=O)C(C)=CC)C(=O)C(C)C=CC(C)C=O,C17H20O4<br>[X-3H]+
70,3,2,285.116455,288.1361591304,7.0,1,"0,1,7,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,44,45",-3.0234750963,15.1501810023659,C=CCC(OC(=O)C(C)=CC)C(=O)C(C)C=CC(C)C=O,C17H20O4<br>[X-3H]+
71,3,2,291.125488,293.1388987846,5.0,1,"0,1,2,3,4,5,6,7,12,13,14,15,16,17,18,19,20,21,22,23,45",-2.0156500642,9.57621271559369,C=C(COC(C)=O)CC(OC(=O)C(C)=CC)C(=O)C(C)C,C16H21O5<br>[X-2H]+
72,3,2,291.132996,296.1776300146,6.0,1,"0,1,2,7,12,20,21,22,23,24,25,26,27,28,29,34,35,40,41,43,44,45",-5.0391251605,-17.0377599518155,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)CC2C1,C20H24O2<br>[X-5H]+
73,3,2,291.136749,296.1776300146,6.0,1,"0,1,2,7,12,20,21,22,23,24,25,26,27,28,29,34,35,40,41,43,44,45",-5.0391251605,-4.14669087303519,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)CC2C1,C20H24O2<br>[X-5H]+
74,3,2,291.140503,296.1776300146,6.0,1,"0,1,2,7,12,20,21,22,23,24,25,26,27,28,29,34,35,40,41,43,44,45",-5.0391251605,8.74748059403976,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)CC2C1,C20H24O2<br>[X-5H]+
75,3,2,291.144257,285.0974279004,8.0,1,"0,1,2,3,7,8,9,10,11,12,13,34,35,36,37,38,39,40,41,42",6.0469501926,1.46836830801183,C=C(C(O)CC(OC(C)=O)C(C)O)C(CO)OC(C)=O,C13H17O7<br>[X+6H]+
76,3,2,291.14801,285.0974279004,8.0,1,"0,1,2,3,7,8,9,10,11,12,13,34,35,36,37,38,39,40,41,42",6.0469501926,14.3587002365425,C=C(C(O)CC(OC(C)=O)C(C)O)C(CO)OC(C)=O,C13H17O7<br>[X+6H]+
77,3,2,295.164825,296.1776300146,6.0,1,"0,1,2,7,12,20,21,22,23,24,25,26,27,28,29,34,35,40,41,43,44,45",-1.0078250321,-15.0132472590186,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)CC2C1,C20H24O2<br>[X-H]+
78,3,2,295.168671,296.1776300146,6.0,1,"0,1,2,7,12,20,21,22,23,24,25,26,27,28,29,34,35,40,41,43,44,45",-1.0078250321,-1.98321352295532,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)CC2C1,C20H24O2<br>[X-H]+
79,3,2,295.172485,296.1776300146,6.0,1,"0,1,2,7,12,20,21,22,23,24,25,26,27,28,29,34,35,40,41,43,44,45",-1.0078250321,10.9380706677222,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)CC2C1,C20H24O2<br>[X-H]+
80,3,2,299.148041,296.1259883746,4.0,1,"24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",3.0234750963,-2.92119880507884,C=CC(C)C(=O)C1(CC(OC(C)=O)C(C)(O)C1)OC(C)=O,C15H20O6<br>[X+3H]+
81,3,2,299.151947,296.1259883746,4.0,1,"24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",3.0234750963,10.1357491753787,C=CC(C)C(=O)C1(CC(OC(C)=O)C(C)(O)C1)OC(C)=O,C15H20O6<br>[X+3H]+
82,3,2,299.15976,301.1803696688,7.0,1,"0,1,2,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,40,41,43,44",-2.0156500642,-14.7446454695193,C=CCC1CC(C)CC1(OC(C)=O)C(=O)C(C)C=CC(C)C,C19H25O3<br>[X-2H]+
83,3,2,299.163666,301.1803696688,7.0,1,"0,1,2,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,40,41,43,44",-2.0156500642,-1.68805459140977,C=CCC1CC(C)CC1(OC(C)=O)C(=O)C(C)C=CC(C)C,C19H25O3<br>[X-2H]+
84,3,2,299.167572,301.1803696688,7.0,1,"0,1,2,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,40,41,43,44",-2.0156500642,11.3681953472376,C=CCC1CC(C)CC1(OC(C)=O)C(=O)C(C)C=CC(C)C,C19H25O3<br>[X-2H]+
85,3,2,302.134003,299.1130779646,5.0,1,"2,3,4,5,6,26,27,28,29,30,31,32,33,34,35,36,40,41,42,43,44",3.0234750963,-6.62441459765433,CCC(=O)C1(CC(C)(O)C(O)C1COC(C)=O)OC(C)=O,C14H19O7<br>[X+3H]+
86,3,2,302.13797,299.1130779646,5.0,1,"2,3,4,5,6,26,27,28,29,30,31,32,33,34,35,36,40,41,42,43,44",3.0234750963,6.50543557987033,CCC(=O)C1(CC(C)(O)C(O)C1COC(C)=O)OC(C)=O,C14H19O7<br>[X+3H]+
87,3,2,309.131042,309.1338134067,5.0,1,"0,1,2,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",0.0,-7.1904998137817,C=CCC1C(OC(C)=O)C(C)(O)CC1(OC(C)=O)C(=O)CC,C16H21O6<br>[X]+
88,3,2,309.135132,309.1338134067,5.0,1,"0,1,2,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",0.0,6.04005532468598,C=CCC1C(OC(C)=O)C(C)(O)CC1(OC(C)=O)C(=O)CC,C16H21O6<br>[X]+
89,3,2,309.147461,313.1803696688,5.0,1,"0,1,2,7,12,20,21,22,23,24,25,26,27,28,29,34,35,40,41,42,43,44,45",-4.0313001284,-3.42859163848397,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)CC2C1,C20H25O3<br>[X-4H]+
90,3,2,309.151581,313.1803696688,5.0,1,"0,1,2,7,12,20,21,22,23,24,25,26,27,28,29,34,35,40,41,42,43,44,45",-4.0313001284,9.89824988201239,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)CC2C1,C20H25O3<br>[X-4H]+
91,3,2,323.15329,323.1494634709,5.0,1,"20,21,22,23,24,25,26,27,28,29,30,34,35,36,37,38,39,40,41,42,43,44,45",0.0,13.5388660288162,CC(=O)OC1CC(O)(CC1(C)O)C(=O)C(C)C=CC(C)(C)C=O,C17H23O6<br>[X]+
92,3,2,323.162079,327.196019733,9.0,1,"12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,34,35,40,41,43,44",-4.0313001284,-6.47354604959601,CC=C(C)C(=O)OCCC(C)(C)C=CC(C)C(=O)C1CCC(C)C1,C21H27O3<br>[X-4H]+
93,3,2,323.166473,327.196019733,9.0,1,"12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,34,35,40,41,43,44",-4.0313001284,7.12324944704582,CC=C(C)C(=O)OCCC(C)(C)C=CC(C)C(=O)C1CCC(C)C1,C21H27O3<br>[X-4H]+
94,3,2,327.118469,331.1545488488,7.0,1,"0,1,2,7,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,43,44",-4.0313001284,-12.934520061847,C=CC(C)C(=O)C1(CC(C)C(OC(C)=O)C1CC(=C)C)OC(C)=O,C19H23O5<br>[X-4H]+
95,3,2,327.122955,331.1545488488,7.0,1,"0,1,2,7,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,43,44",-4.0313001284,0.779155348803352,C=CC(C)C(=O)C1(CC(C)C(OC(C)=O)C1CC(=C)C)OC(C)=O,C19H23O5<br>[X-4H]+
96,3,2,327.127411,331.1545488488,7.0,1,"0,1,2,7,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,43,44",-4.0313001284,14.4007485820541,C=CC(C)C(=O)C1(CC(C)C(OC(C)=O)C1CC(=C)C)OC(C)=O,C19H23O5<br>[X-4H]+
97,3,2,327.140839,325.1287280288,5.0,1,"0,1,2,3,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",2.0156500642,-9.14130137038146,C=CC(O)C1C(OC(C)=O)C(C)(O)CC1(OC(C)=O)C(=O)CC,C16H21O7<br>[X+2H]+
98,3,2,327.145294,325.1287280288,5.0,1,"0,1,2,3,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",2.0156500642,4.47662560627242,C=CC(O)C1C(OC(C)=O)C(C)(O)CC1(OC(C)=O)C(=O)CC,C16H21O7<br>[X+2H]+
99,3,2,327.154236,329.1752842909,5.0,1,"0,1,2,7,12,13,20,21,22,23,24,25,26,27,28,29,34,35,40,41,42,43,44,45",-2.0156500642,-14.8236708141666,C=C1CC(O)C(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)CC2C1,C20H25O4<br>[X-2H]+
100,3,2,327.158722,329.1752842909,5.0,1,"0,1,2,7,12,13,20,21,22,23,24,25,26,27,28,29,34,35,40,41,42,43,44,45",-2.0156500642,-1.11146876267111,C=C1CC(O)C(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)CC2C1,C20H25O4<br>[X-2H]+
101,3,2,327.163177,329.1752842909,5.0,1,"0,1,2,7,12,13,20,21,22,23,24,25,26,27,28,29,34,35,40,41,42,43,44,45",-2.0156500642,12.5056045047172,C=C1CC(O)C(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)CC2C1,C20H25O4<br>[X-2H]+
102,3,2,327.176605,323.1494634709,5.0,1,"20,21,22,23,24,25,26,27,28,29,30,34,35,36,37,38,39,40,41,42,43,44,45",4.0313001284,-11.0337941184877,CC(=O)OC1CC(O)(CC1(C)O)C(=O)C(C)C=CC(C)(C)C=O,C17H23O6<br>[X+4H]+
