fragid,molid,scanid,mz,mass,score,parentfragid,atoms,deltah,deltappm,smiles,formula
25,9,2,225.162109,228.1878007704,8.0,1,"0,1,2,18,19,20,21,22,23,24,25,27,29,30,40,41,42",-3.0234750963,-7.40832508354856,C=CCC1CC(C)CC1CC(C)C=CC(C)C,C17H24<br>[X-3H]+
26,9,2,225.164673,228.1878007704,8.0,1,"0,1,2,18,19,20,21,22,23,24,25,27,29,30,40,41,42",-3.0234750963,3.97898075262133,C=CCC1CC(C)CC1CC(C)C=CC(C)C,C17H24<br>[X-3H]+
27,9,2,225.167221,228.1878007704,8.0,1,"0,1,2,18,19,20,21,22,23,24,25,27,29,30,40,41,42",-3.0234750963,15.2949700438676,C=CCC1CC(C)CC1CC(C)C=CC(C)C,C17H24<br>[X-3H]+
28,9,2,227.138489,226.1357651999,8.0,1,"23,24,25,27,29,30,31,32,33,34,35,36,37,38,40,41,42",1.0078250321,-20.0434194131747,CCCC1CC(C)C(C1)OCc1ccccc1,C16H18O<br>[X+H]+
29,9,2,227.141068,226.1357651999,8.0,1,"23,24,25,27,29,30,31,32,33,34,35,36,37,38,40,41,42",1.0078250321,-8.68901435254559,CCCC1CC(C)C(C1)OCc1ccccc1,C16H18O<br>[X+H]+
30,9,2,227.143661,226.1357651999,8.0,1,"23,24,25,27,29,30,31,32,33,34,35,36,37,38,40,41,42",1.0078250321,2.7267677089795,CCCC1CC(C)C(C1)OCc1ccccc1,C16H18O<br>[X+H]+
31,9,2,227.14624,226.1357651999,8.0,1,"23,24,25,27,29,30,31,32,33,34,35,36,37,38,40,41,42",1.0078250321,14.0806557049388,CCCC1CC(C)C(C1)OCc1ccccc1,C16H18O<br>[X+H]+
32,9,2,251.140244,252.1514152641,8.0,1,"21,22,23,24,25,27,29,30,31,32,33,34,35,36,37,38,40,41,42",-1.0078250321,-11.1397200041238,C=CC(C)CC1CC(C)C(C1)OCc1ccccc1,C18H20O<br>[X-H]+
33,9,2,251.14325,252.1514152641,8.0,1,"21,22,23,24,25,27,29,30,31,32,33,34,35,36,37,38,40,41,42",-1.0078250321,0.829677883326888,C=CC(C)CC1CC(C)C(C1)OCc1ccccc1,C18H20O<br>[X-H]+
34,9,2,251.146255,252.1514152641,8.0,1,"21,22,23,24,25,27,29,30,31,32,33,34,35,36,37,38,40,41,42",-1.0078250321,12.7948075517731,C=CC(C)CC1CC(C)C(C1)OCc1ccccc1,C18H20O<br>[X-H]+
35,9,2,253.15538,252.1514152641,8.0,1,"21,22,23,24,25,27,29,30,31,32,33,34,35,36,37,38,40,41,42",1.0078250321,-13.0816741871693,C=CC(C)CC1CC(C)C(C1)OCc1ccccc1,C18H20O<br>[X+H]+
36,9,2,253.158417,252.1514152641,8.0,1,"21,22,23,24,25,27,29,30,31,32,33,34,35,36,37,38,40,41,42",1.0078250321,-1.08507630584245,C=CC(C)CC1CC(C)C(C1)OCc1ccccc1,C18H20O<br>[X+H]+
37,9,2,253.161469,252.1514152641,8.0,1,"21,22,23,24,25,27,29,30,31,32,33,34,35,36,37,38,40,41,42",1.0078250321,10.9704838223777,C=CC(C)CC1CC(C)C(C1)OCc1ccccc1,C18H20O<br>[X+H]+
38,9,2,255.12709,255.1232487204,5.0,1,"7,8,9,10,11,12,13,17,18,19,20,21,22,23,24,25,26,43",0.0,17.2066384642536,CC(=O)OCC(O)C(=O)C(C)(C)C=CC(C)CO,C13H19O5<br>[X]+
39,9,2,255.133255,255.1385048541,7.0,1,"2,23,24,25,27,29,30,31,32,33,34,35,36,37,38,39,40,41,42",0.0,-18.4266613928063,CCCC1CC(C)C(OC(=O)c2ccccc2)C1C,C17H19O2<br>[X]+
40,9,2,255.136337,255.1385048541,7.0,1,"2,23,24,25,27,29,30,31,32,33,34,35,36,37,38,39,40,41,42",0.0,-6.34662282512609,CCCC1CC(C)C(OC(=O)c2ccccc2)C1C,C17H19O2<br>[X]+
41,9,2,255.13942,255.1385048541,7.0,1,"2,23,24,25,27,29,30,31,32,33,34,35,36,37,38,39,40,41,42",0.0,5.73704330001401,CCCC1CC(C)C(OC(=O)c2ccccc2)C1C,C17H19O2<br>[X]+
42,9,2,255.142487,255.1385048541,7.0,1,"2,23,24,25,27,29,30,31,32,33,34,35,36,37,38,39,40,41,42",0.0,17.7577084606365,CCCC1CC(C)C(OC(=O)c2ccccc2)C1C,C17H19O2<br>[X]+
43,9,2,257.11261,257.117769412,5.0,1,"0,1,2,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42",0.0,-17.933044979389,C=CCC1C(O)CC(C)C1OC(=O)c1ccccc1,C16H17O3<br>[X]+
44,9,2,257.115723,257.117769412,5.0,1,"0,1,2,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42",0.0,-5.82543915415585,C=CCC1C(O)CC(C)C1OC(=O)c1ccccc1,C16H17O3<br>[X]+
45,9,2,257.118835,257.117769412,5.0,1,"0,1,2,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42",0.0,6.27798426386794,C=CCC1C(O)CC(C)C1OC(=O)c1ccccc1,C16H17O3<br>[X]+
46,9,2,257.121948,257.117769412,5.0,1,"0,1,2,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42",0.0,18.385003835063,C=CCC1C(O)CC(C)C1OC(=O)c1ccccc1,C16H17O3<br>[X]+
47,9,2,257.187378,258.1983654567,8.0,1,"0,1,2,7,18,19,20,21,22,23,24,25,27,28,29,30,40,41,42",-1.0078250321,-10.1631138364298,C=C(C)CC1CC(C)CC1(O)CC(C)C=CC(C)C,C18H26O<br>[X-H]+
48,9,2,257.190491,258.1983654567,8.0,1,"0,1,2,7,18,19,20,21,22,23,24,25,27,28,29,30,40,41,42",-1.0078250321,1.94087813331296,C=C(C)CC1CC(C)CC1(O)CC(C)C=CC(C)C,C18H26O<br>[X-H]+
49,9,2,257.193634,258.1983654567,8.0,1,"0,1,2,7,18,19,20,21,22,23,24,25,27,28,29,30,40,41,42",-1.0078250321,14.1612190916197,C=C(C)CC1CC(C)CC1(O)CC(C)C=CC(C)C,C18H26O<br>[X-H]+
50,9,2,267.171997,265.1592402962,9.0,1,"0,1,2,23,24,25,27,29,30,31,32,33,34,35,36,37,38,40,41,42",2.0156500642,-8.77622066029433,C=CCC1C(CCC)CC(C)C1OCc1ccccc1,C19H21O<br>[X+2H]+
51,9,2,267.175293,265.1592402962,9.0,1,"0,1,2,23,24,25,27,29,30,31,32,33,34,35,36,37,38,40,41,42",2.0156500642,3.56035765668979,C=CCC1C(CCC)CC(C)C1OCc1ccccc1,C19H21O<br>[X+2H]+
52,9,2,267.178589,265.1592402962,9.0,1,"0,1,2,23,24,25,27,29,30,31,32,33,34,35,36,37,38,40,41,42",2.0156500642,15.8966315975582,C=CCC1C(CCC)CC(C)C1OCc1ccccc1,C19H21O<br>[X+2H]+
53,9,2,271.129425,272.1412445083,6.0,1,"2,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42",-1.0078250321,-12.7093405662777,CCCC1(O)CC(C)C(OC(=O)c2ccccc2)C1C,C17H20O3<br>[X-H]+
54,9,2,271.132812,272.1412445083,6.0,1,"2,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42",-1.0078250321,-0.217148929539664,CCCC1(O)CC(C)C(OC(=O)c2ccccc2)C1C,C17H20O3<br>[X-H]+
55,9,2,271.136169,272.1412445083,6.0,1,"2,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42",-1.0078250321,12.1640864524614,CCCC1(O)CC(C)C(OC(=O)c2ccccc2)C1C,C17H20O3<br>[X-H]+
56,9,2,276.11615,271.0817778362,9.0,1,"0,1,2,3,4,5,6,7,8,12,13,14,15,16,25,26,27,28,29",5.0391251605,-15.2269133841173,C=C(C(O)COC(C)=O)C(CC(O)CO)OC(C)=O,C12H15O7<br>[X+5H]+
57,9,2,276.119598,271.0817778362,9.0,1,"0,1,2,3,4,5,6,7,8,12,13,14,15,16,25,26,27,28,29",5.0391251605,-2.73938070855178,C=C(C(O)COC(C)=O)C(CC(O)CO)OC(C)=O,C12H15O7<br>[X+5H]+
58,9,2,276.123077,271.0817778362,9.0,1,"0,1,2,3,4,5,6,7,8,12,13,14,15,16,25,26,27,28,29",5.0391251605,9.86010778089666,C=C(C(O)COC(C)=O)C(CC(O)CO)OC(C)=O,C12H15O7<br>[X+5H]+
59,9,2,276.133484,276.1361591304,4.0,1,"23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42",0.0,-7.70109574937871,CCC(O)C1(O)CC(C)C(C1)OC(=O)c1ccccc1,C16H20O4<br>[X]+
60,9,2,277.155792,282.1983654567,6.0,1,"0,1,2,7,12,17,18,19,20,21,22,23,24,25,27,29,30,40,41,42,43",-5.0391251605,-10.4623330399287,C=C1CCC(=O)C(C)(C)C=CC(C)CC2CC(C)CC2C1,C20H26O<br>[X-5H]+
61,9,2,277.159271,282.1983654567,6.0,1,"0,1,2,7,12,17,18,19,20,21,22,23,24,25,27,29,30,40,41,42,43",-5.0391251605,2.09014765420221,C=C1CCC(=O)C(C)(C)C=CC(C)CC2CC(C)CC2C1,C20H26O<br>[X-5H]+
62,9,2,277.16275,282.1983654567,6.0,1,"0,1,2,7,12,17,18,19,20,21,22,23,24,25,27,29,30,40,41,42,43",-5.0391251605,14.6423132262476,C=C1CCC(=O)C(C)(C)C=CC(C)CC2CC(C)CC2C1,C20H26O<br>[X-5H]+
63,9,2,285.181946,284.1776300146,7.0,1,"0,1,2,7,12,17,18,20,21,22,23,24,25,27,28,29,30,40,41,42,43",1.0078250321,-10.3809050378888,C=C1CCC(=O)C(C)C=CC(C)CC2(O)CC(C)CC2C1,C19H24O2<br>[X+H]+
64,9,2,285.185577,284.1776300146,7.0,1,"0,1,2,7,12,17,18,20,21,22,23,24,25,27,28,29,30,40,41,42,43",1.0078250321,2.35128756211574,C=C1CCC(=O)C(C)C=CC(C)CC2(O)CC(C)CC2C1,C19H24O2<br>[X+H]+
65,9,2,285.18924,284.1776300146,7.0,1,"0,1,2,7,12,17,18,20,21,22,23,24,25,27,28,29,30,40,41,42,43",1.0078250321,15.1953604562898,C=C1CCC(=O)C(C)C=CC(C)CC2(O)CC(C)CC2C1,C19H24O2<br>[X+H]+
66,9,2,295.157166,294.1467238167,4.0,1,"0,1,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,43",1.0078250321,10.7256457397687,C=CC(OC(C)=O)C(OC(C)=O)C(=O)C(C)(C)C=CCC,C16H22O5<br>[X+H]+
67,9,2,295.164825,299.2011051109,5.0,1,"0,1,2,7,12,17,18,19,20,21,22,23,24,25,27,28,29,30,40,41,42,43",-4.0313001284,-15.0132472590186,C=C1CCC(=O)C(C)(C)C=CC(C)CC2(O)CC(C)CC2C1,C20H27O2<br>[X-4H]+
68,9,2,295.168671,299.2011051109,5.0,1,"0,1,2,7,12,17,18,19,20,21,22,23,24,25,27,28,29,30,40,41,42,43",-4.0313001284,-1.98321352295532,C=C1CCC(=O)C(C)(C)C=CC(C)CC2(O)CC(C)CC2C1,C20H27O2<br>[X-4H]+
69,9,2,295.172485,299.2011051109,5.0,1,"0,1,2,7,12,17,18,19,20,21,22,23,24,25,27,28,29,30,40,41,42,43",-4.0313001284,10.9380706677222,C=C1CCC(=O)C(C)(C)C=CC(C)CC2(O)CC(C)CC2C1,C20H27O2<br>[X-4H]+
70,9,2,303.192474,304.2038447651,6.0,1,"0,1,2,3,4,5,6,18,19,20,21,22,23,24,25,26,27,29,30,40,41,42",-1.0078250321,-9.88524866827467,C=CC(OC(C)=O)C1CC(C)CC1C(O)C(C)C=CC(C)C,C19H28O3<br>[X-H]+
71,9,2,303.196442,304.2038447651,6.0,1,"0,1,2,3,4,5,6,18,19,20,21,22,23,24,25,26,27,29,30,40,41,42",-1.0078250321,3.20210551859577,C=CC(OC(C)=O)C1CC(C)CC1C(O)C(C)C=CC(C)C,C19H28O3<br>[X-H]+
72,9,2,303.200439,304.2038447651,6.0,1,"0,1,2,3,4,5,6,18,19,20,21,22,23,24,25,26,27,29,30,40,41,42",-1.0078250321,16.3847618973054,C=CC(OC(C)=O)C1CC(C)CC1C(O)C(C)C=CC(C)C,C19H28O3<br>[X-H]+
73,9,2,313.162415,310.1416384388,6.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,25,26,27,28,29,30,40,41,42",3.0234750963,-6.86523987851417,C=C(C(C)OC(C)=O)C(OC(C)=O)C1CC(C)CC1(O)CO,C16H22O6<br>[X+3H]+
74,9,2,313.166595,310.1416384388,6.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,25,26,27,28,29,30,40,41,42",3.0234750963,6.48238008927083,C=C(C(C)OC(C)=O)C(OC(C)=O)C1CC(C)CC1(O)CO,C16H22O6<br>[X+3H]+
75,9,2,313.174988,316.2038447651,4.0,1,"0,1,2,7,12,17,18,19,20,21,22,23,24,25,26,27,28,29,30,40,41,42,43",-3.0234750963,-15.4324865814045,C=C1CCC(=O)C(C)(C)C=CC(C)C(O)C2(O)CC(C)CC2C1,C20H28O3<br>[X-3H]+
76,9,2,313.179169,316.2038447651,4.0,1,"0,1,2,7,12,17,18,19,20,21,22,23,24,25,26,27,28,29,30,40,41,42,43",-3.0234750963,-2.08209505762065,C=C1CCC(=O)C(C)(C)C=CC(C)C(O)C2(O)CC(C)CC2C1,C20H28O3<br>[X-3H]+
77,9,2,313.18335,316.2038447651,4.0,1,"0,1,2,7,12,17,18,19,20,21,22,23,24,25,26,27,28,29,30,40,41,42,43",-3.0234750963,11.2679400105153,C=C1CCC(=O)C(C)(C)C=CC(C)C(O)C2(O)CC(C)CC2C1,C20H28O3<br>[X-3H]+
78,9,2,317.140839,316.1310737525,4.0,1,"0,1,2,3,4,5,6,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42",1.0078250321,7.8476660652063,C=CC(OC(C)=O)C1C(O)CC(C)C1OC(=O)c1ccccc1,C18H20O5<br>[X+H]+
79,9,2,317.149353,320.1776300146,8.0,1,"0,1,2,7,21,22,23,24,25,27,29,30,31,32,33,34,35,36,37,38,39,40,41,42",-3.0234750963,-13.4110893169761,C=CC(C)CC1CC(C)C(OC(=O)c2ccccc2)C1CC(=C)C,C22H24O2<br>[X-3H]+
80,9,2,317.153625,320.1776300146,8.0,1,"0,1,2,7,21,22,23,24,25,27,29,30,31,32,33,34,35,36,37,38,39,40,41,42",-3.0234750963,0.0589042614709822,C=CC(C)CC1CC(C)C(OC(=O)c2ccccc2)C1CC(=C)C,C22H24O2<br>[X-3H]+
81,9,2,317.157898,313.1287280288,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,25,26,27,28,29,30,31,40,41,42",4.0313001284,-4.98665557409142,C=C(COC(C)=O)C(OC(C)=O)C1C(O)C(C)CC1(O)CO,C15H21O7<br>[X+4H]+
82,9,2,325.129028,325.1287280288,6.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,43",0.0,2.60995213271452,C=C(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C(=O)C(C)(C)C,C16H21O7<br>[X]+
83,9,2,325.142334,328.1674592588,6.0,1,"0,1,2,7,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42",-3.0234750963,-3.38793932602353,C=C(C)CC1C(OC(=O)c2ccccc2)C(C)CC1(O)C(O)CC,C20H24O4<br>[X-3H]+
84,9,2,325.146759,328.1674592588,6.0,1,"0,1,2,7,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42",-3.0234750963,10.2213459247662,C=C(C)CC1C(OC(=O)c2ccccc2)C(C)CC1(O)C(O)CC,C20H24O4<br>[X-3H]+
85,9,2,331.106964,327.0716070804,10.0,1,"0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,25,26,27,28,29,43",4.0313001284,13.9090738061741,C=C(C(CC(O)CO)OC=O)C(OC(C)=O)C(C=O)OC(C)=O,C14H15O9<br>[X+4H]+
86,9,2,331.116089,331.1181633425,6.0,1,"0,1,2,3,4,6,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42",0.0,-4.60787787299416,C=CC(OC=O)C1C(OC(=O)c2ccccc2)C(C)CC1(O)CO,C18H19O6<br>[X]+
87,9,2,331.120636,331.1181633425,6.0,1,"0,1,2,3,4,6,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42",0.0,9.1243407134155,C=CC(OC=O)C1C(OC(=O)c2ccccc2)C(C)CC1(O)CO,C18H19O6<br>[X]+
88,9,2,331.175293,327.144378093,6.0,1,"7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,43",4.0313001284,0.493329676202571,CC(=O)OCC(OC(C)=O)C(=O)C(C)(C)C=CC(C)C(O)CO,C16H23O7<br>[X+4H]+
89,9,2,331.17984,327.144378093,6.0,1,"7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,43",4.0313001284,14.2230233581376,CC(=O)OCC(OC(C)=O)C(=O)C(C)(C)C=CC(C)C(O)CO,C16H23O7<br>[X+4H]+
90,9,2,331.188934,332.1987593872,4.0,1,"0,1,2,7,8,12,17,18,19,20,21,22,23,24,25,26,27,28,29,30,40,41,42,43",-1.0078250321,-4.3834649980717,C=C1CC2CC(C)CC2(O)C(O)C(C)C=CC(C)(C)C(=O)CC1O,C20H28O4<br>[X-H]+
91,9,2,331.193512,332.1987593872,4.0,1,"0,1,2,7,8,12,17,18,19,20,21,22,23,24,25,26,27,28,29,30,40,41,42,43",-1.0078250321,9.43933014014839,C=C1CC2CC(C)CC2(O)C(O)C(C)C=CC(C)(C)C(=O)CC1O,C20H28O4<br>[X-H]+
92,9,2,331.202606,333.221840553,9.0,1,"0,1,2,18,19,20,21,22,23,24,25,27,29,30,31,32,33,34,35,36,37,38,40,41,42",-2.0156500642,-9.16625879434887,C=CCC1C(CC(C)C=CC(C)C)CC(C)C1OCc1ccccc1,C24H29O<br>[X-2H]+
93,9,2,335.145691,337.1651135351,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,17,18,19,20,21,22,23,24,25,26,43",-2.0156500642,-9.61931179954541,C=C(COC(C)=O)C(CC(=O)C(C)(C)C=CC(C)CO)OC(C)=O,C18H25O6<br>[X-2H]+
94,9,2,335.15033,337.1651135351,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,17,18,19,20,21,22,23,24,25,26,43",-2.0156500642,4.22237119681277,C=C(COC(C)=O)C(CC(=O)C(C)(C)C=CC(C)CO)OC(C)=O,C18H25O6<br>[X-2H]+
95,9,2,335.159607,338.1881947009,6.0,1,"17,18,19,20,21,22,23,24,25,27,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43",-3.0234750963,-13.6174064673554,CC(C=CC(C)(C)C=O)CC1CC(C)C(C1)OC(=O)c1ccccc1,C22H26O3<br>[X-3H]+
96,9,2,335.164246,338.1881947009,6.0,1,"17,18,19,20,21,22,23,24,25,27,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43",-3.0234750963,0.223757160658752,CC(C=CC(C)(C)C=O)CC1CC(C)C(C1)OC(=O)c1ccccc1,C22H26O3<br>[X-3H]+
97,9,2,335.168884,338.1881947009,6.0,1,"17,18,19,20,21,22,23,24,25,27,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43",-3.0234750963,14.061554115027,CC(C=CC(C)(C)C=O)CC1CC(C)C(C1)OC(=O)c1ccccc1,C22H26O3<br>[X-3H]+
98,9,2,349.199829,348.1936740093,4.0,1,"0,1,2,7,8,12,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,40,41,42,43",1.0078250321,-3.21146033539873,C=C1CC2C(O)C(C)CC2(O)C(O)C(C)C=CC(C)(C)C(=O)CC1O,C20H28O5<br>[X+H]+
99,9,2,349.204773,348.1936740093,4.0,1,"0,1,2,7,8,12,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,40,41,42,43",1.0078250321,10.9464672179747,C=C1CC2C(O)C(C)CC2(O)C(O)C(C)C=CC(C)(C)C(=O)CC1O,C20H28O5<br>[X+H]+
100,9,2,353.158508,353.1600281572,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,17,18,19,20,21,22,23,24,25,26,43",0.0,-2.75105137773147,C=C(COC(C)=O)C(OC(C)=O)C(O)C(=O)C(C)(C)C=CC(C)CO,C18H25O7<br>[X]+
101,9,2,353.163513,353.1600281572,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,17,18,19,20,21,22,23,24,25,26,43",0.0,11.4208933017627,C=C(COC(C)=O)C(OC(C)=O)C(O)C(=O)C(C)(C)C=CC(C)CO,C18H25O7<br>[X]+
102,9,2,353.173553,355.1909343551,5.0,1,"17,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43",-2.0156500642,-3.34875273051455,CC(C=CC(C)(C)C=O)CC1(O)CC(C)C(C1)OC(=O)c1ccccc1,C22H27O4<br>[X-2H]+
103,9,2,353.178558,355.1909343551,5.0,1,"17,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43",-2.0156500642,10.8225967104961,CC(C=CC(C)(C)C=O)CC1(O)CC(C)C(C1)OC(=O)c1ccccc1,C22H27O4<br>[X-2H]+
104,9,2,355.178284,353.1600281572,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,17,18,19,20,21,22,23,24,25,26,43",2.0156500642,8.88111335114904,C=C(COC(C)=O)C(OC(C)=O)C(O)C(=O)C(C)(C)C=CC(C)CO,C18H25O7<br>[X+2H]+
105,9,2,355.188416,358.2144094514,4.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,40,41,42,43",-3.0234750963,-5.54566255881851,C=C1CC(OC(C)=O)C(=O)C(C)(C)C=CC(C)C(O)C2CC(C)CC2C1,C22H30O4<br>[X-3H]+
