fragid,molid,scanid,mz,mass,score,parentfragid,atoms,deltah,deltappm,smiles,formula
19,1,2,271.173279,270.1619799504,8.0,1,"0,1,2,17,18,19,20,21,22,23,24,25,26,31,32,37,38,40,41,42",1.0078250321,14.8341219859837,C=CCC1CC(C)CC1C(=O)C(C)C=CC(C)(C)C=O,C18H22O2<br>[X+H]+
20,1,2,281.099182,281.1025132783,5.0,1,"0,1,2,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41",0.0,-9.89927569381769,C=CCC1C(OC(C)=O)C(C)(O)CC1(C=O)OC(C)=O,C14H17O6<br>[X]+
21,1,2,281.102753,281.1025132783,5.0,1,"0,1,2,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41",0.0,2.80438982430585,C=CCC1C(OC(C)=O)C(C)(O)CC1(C=O)OC(C)=O,C14H17O6<br>[X]+
22,1,2,281.106323,281.1025132783,5.0,1,"0,1,2,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41",0.0,15.5041752656181,C=CCC1C(OC(C)=O)C(C)(O)CC1(C=O)OC(C)=O,C14H17O6<br>[X]+
23,1,2,281.141937,279.1232487204,5.0,1,"21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41",2.0156500642,12.7580233612307,C=CC(C)C(=O)C1(CC(C)C(C1)OC(C)=O)OC(C)=O,C15H19O5<br>[X+2H]+
24,1,2,281.149048,285.1854550467,9.0,1,"0,1,2,3,4,5,18,19,20,21,22,23,24,25,26,31,32,37,38,40,41",-4.0313001284,-16.2131735190152,C=CC(OCC)C1CC(C)CC1C(=O)C(C)C=CC(C)C,C19H25O2<br>[X-4H]+
25,1,2,281.152618,285.1854550467,9.0,1,"0,1,2,3,4,5,18,19,20,21,22,23,24,25,26,31,32,37,38,40,41",-4.0313001284,-3.51523776280543,C=CC(OCC)C1CC(C)CC1C(=O)C(C)C=CC(C)C,C19H25O2<br>[X-4H]+
26,1,2,281.156189,285.1854550467,9.0,1,"0,1,2,3,4,5,18,19,20,21,22,23,24,25,26,31,32,37,38,40,41",-4.0313001284,9.18593223661935,C=CC(OCC)C1CC(C)CC1C(=O)C(C)C=CC(C)C,C19H25O2<br>[X-4H]+
27,1,2,291.125488,292.1310737525,6.0,1,"0,1,2,21,22,23,24,25,26,27,31,32,33,34,35,36,37,38,39,40,41",-1.0078250321,9.57621271598419,C=CCC1C(OC(C)=O)C(C)(O)CC1(O)C(=O)C(C)C=C,C16H20O5<br>[X-H]+
28,1,2,291.132996,296.1776300146,6.0,1,"0,1,2,7,12,17,18,19,20,21,22,23,24,25,26,31,32,37,38,40,41,42",-5.0391251605,-17.0377599518155,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)CC2C1,C20H24O2<br>[X-5H]+
29,1,2,291.136749,296.1776300146,6.0,1,"0,1,2,7,12,17,18,19,20,21,22,23,24,25,26,31,32,37,38,40,41,42",-5.0391251605,-4.14669087303519,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)CC2C1,C20H24O2<br>[X-5H]+
30,1,2,291.140503,296.1776300146,6.0,1,"0,1,2,7,12,17,18,19,20,21,22,23,24,25,26,31,32,37,38,40,41,42",-5.0391251605,8.74748059403976,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)CC2C1,C20H24O2<br>[X-5H]+
31,1,2,291.144257,285.0974279004,8.0,1,"0,1,2,3,7,8,12,13,14,15,16,31,32,33,34,35,36,37,38,39",6.0469501926,1.46836830801183,C=C(C(O)COC(C)=O)C(O)CC(OC(C)=O)C(C)O,C13H17O7<br>[X+6H]+
32,1,2,299.151947,296.1259883746,4.0,1,"21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41",3.0234750963,10.1357491753787,C=CC(C)C(=O)C1(CC(OC(C)=O)C(C)(O)C1)OC(C)=O,C15H20O6<br>[X+3H]+
33,1,2,299.15976,301.1803696688,7.0,1,"0,1,2,3,4,5,6,18,19,20,21,22,23,24,25,26,31,32,37,38,40,41",-2.0156500642,-14.7446454693293,C=CC(OC(C)=O)C1CC(C)CC1C(=O)C(C)C=CC(C)C,C19H25O3<br>[X-2H]+
34,1,2,299.163666,301.1803696688,7.0,1,"0,1,2,3,4,5,6,18,19,20,21,22,23,24,25,26,31,32,37,38,40,41",-2.0156500642,-1.68805459121976,C=CC(OC(C)=O)C1CC(C)CC1C(=O)C(C)C=CC(C)C,C19H25O3<br>[X-2H]+
35,1,2,299.167572,301.1803696688,7.0,1,"0,1,2,3,4,5,6,18,19,20,21,22,23,24,25,26,31,32,37,38,40,41",-2.0156500642,11.3681953474276,C=CC(OC(C)=O)C1CC(C)CC1C(=O)C(C)C=CC(C)C,C19H25O3<br>[X-2H]+
36,1,2,309.147461,313.1803696688,5.0,1,"0,1,2,7,12,17,18,19,20,21,22,23,24,25,26,31,32,37,38,39,40,41,42",-4.0313001284,-3.42859163848397,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)CC2C1,C20H25O3<br>[X-4H]+
37,1,2,309.151581,313.1803696688,5.0,1,"0,1,2,7,12,17,18,19,20,21,22,23,24,25,26,31,32,37,38,39,40,41,42",-4.0313001284,9.89824988201239,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)CC2C1,C20H25O3<br>[X-4H]+
38,1,2,311.087158,316.1310737525,9.0,1,"0,1,2,3,4,6,7,21,22,23,24,25,26,31,32,33,34,35,36,37,38,40,41",-5.0391251605,-13.6360241520883,C=CC(C)C(=O)C1CC(C)C(OC(C)=O)C1C(OC=O)C(=C)C,C18H20O5<br>[X-5H]+
39,1,2,311.091309,316.1310737525,9.0,1,"0,1,2,3,4,6,7,21,22,23,24,25,26,31,32,33,34,35,36,37,38,40,41",-5.0391251605,-0.292492902322603,C=CC(C)C(=O)C1CC(C)C(OC(C)=O)C1C(OC=O)C(=C)C,C18H20O5<br>[X-5H]+
40,1,2,311.095459,316.1310737525,9.0,1,"0,1,2,3,4,6,7,21,22,23,24,25,26,31,32,33,34,35,36,37,38,40,41",-5.0391251605,13.0474678517397,C=CC(C)C(=O)C1CC(C)C(OC(C)=O)C1C(OC=O)C(=C)C,C18H20O5<br>[X-5H]+
41,1,2,323.109406,323.1130779646,5.0,1,"0,1,2,3,4,5,6,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41",0.0,-9.6665851936222,C=CC(OC(C)=O)C1C(OC(C)=O)C(C)CC1(C=O)OC(C)=O,C16H19O7<br>[X]+
42,1,2,323.1138,323.1130779646,5.0,1,"0,1,2,3,4,5,6,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41",0.0,3.93247023212212,C=CC(OC(C)=O)C1C(OC(C)=O)C(C)CC1(C=O)OC(C)=O,C16H19O7<br>[X]+
43,1,2,327.145294,325.1287280288,5.0,1,"0,1,2,3,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41",2.0156500642,4.47662560627242,C=CC(O)C1C(OC(C)=O)C(C)(O)CC1(OC(C)=O)C(=O)CC,C16H21O7<br>[X+2H]+
44,1,2,327.154236,329.1752842909,5.0,1,"0,1,2,3,7,12,17,18,19,20,21,22,23,24,25,26,31,32,37,38,39,40,41,42",-2.0156500642,-14.8236708141666,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)CC2C1O,C20H25O4<br>[X-2H]+
45,1,2,327.158722,329.1752842909,5.0,1,"0,1,2,3,7,12,17,18,19,20,21,22,23,24,25,26,31,32,37,38,39,40,41,42",-2.0156500642,-1.11146876267111,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)CC2C1O,C20H25O4<br>[X-2H]+
46,1,2,327.163177,329.1752842909,5.0,1,"0,1,2,3,7,12,17,18,19,20,21,22,23,24,25,26,31,32,37,38,39,40,41,42",-2.0156500642,12.5056045047172,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)CC2C1O,C20H25O4<br>[X-2H]+
47,1,2,341.160339,338.1365530609,4.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,42",3.0234750963,2.51917559516594,C=CC(C)(C)C(=O)C(OC(C)=O)C(OC(C)=O)C(=C)COC(C)=O,C17H22O7<br>[X+3H]+
48,1,2,341.169861,340.1674592588,7.0,1,"0,1,2,7,12,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,37,40,41,42",1.0078250321,-14.2881639241726,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2(CCCC2C1)OC(C)=O,C21H24O4<br>[X+H]+
49,1,2,341.174622,340.1674592588,7.0,1,"0,1,2,7,12,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,37,40,41,42",1.0078250321,-0.333233753774333,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2(CCCC2C1)OC(C)=O,C21H24O4<br>[X+H]+
50,1,2,341.179382,340.1674592588,7.0,1,"0,1,2,7,12,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,37,40,41,42",1.0078250321,13.6183759779321,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2(CCCC2C1)OC(C)=O,C21H24O4<br>[X+H]+
51,1,2,342.186462,340.1674592588,7.0,1,"0,1,2,7,12,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,37,40,41,42",2.0156500642,11.4010267304679,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2(CCCC2C1)OC(C)=O,C21H24O4<br>[X+2H]+
52,1,2,342.200836,338.1729385672,8.0,1,"2,3,4,5,6,18,19,20,21,22,23,24,25,26,27,28,29,30,31,37,38,39,40,41",4.0313001284,-8.34041095083507,CC(=O)OCCC(CC(C)O)(OC(C)=O)C(=O)C(C)C=CC(C)C,C18H26O6<br>[X+4H]+
53,1,2,342.205597,338.1729385672,8.0,1,"2,3,4,5,6,18,19,20,21,22,23,24,25,26,27,28,29,30,31,37,38,39,40,41",4.0313001284,5.57239395494493,CC(=O)OCCC(CC(C)O)(OC(C)=O)C(=O)C(C)C=CC(C)C,C18H26O6<br>[X+4H]+
54,1,2,345.157074,342.131467683,4.0,1,"2,3,4,5,6,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41",3.0234750963,7.76406135633021,CCC(=O)C1(CC(C)(O)C(OC(C)=O)C1COC(C)=O)OC(C)=O,C16H22O8<br>[X+3H]+
55,1,2,345.166779,345.170198913,5.0,1,"0,1,2,7,8,12,17,18,19,20,21,22,23,24,25,26,27,31,32,37,38,39,40,41,42",0.0,-8.31862500836317,C=C1CC2CC(C)(O)CC2(O)C(=O)C(C)C=CC(C)(C)C(=O)CC1O,C20H25O5<br>[X]+
56,1,2,345.171631,345.170198913,5.0,1,"0,1,2,7,8,12,17,18,19,20,21,22,23,24,25,26,27,31,32,37,38,39,40,41,42",0.0,5.73826705974469,C=C1CC2CC(C)(O)CC2(O)C(=O)C(C)C=CC(C)(C)C(=O)CC1O,C20H25O5<br>[X]+
57,1,2,351.145935,351.144378093,5.0,1,"0,1,2,3,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41",0.0,5.99610244687915,C=CC(C)C(=O)C1(CC(C)(O)C(OC(C)=O)C1C(O)C=C)OC(C)=O,C18H23O7<br>[X]+
58,1,2,351.155884,355.1909343551,5.0,1,"0,1,2,7,12,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,37,38,40,41,42",-4.0313001284,-9.11739442741449,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2(CC(C)CC2C1)OC(C)=O,C22H27O4<br>[X-4H]+
59,1,2,351.160858,355.1909343551,5.0,1,"0,1,2,7,12,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,37,38,40,41,42",-4.0313001284,5.04718353339039,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2(CC(C)CC2C1)OC(C)=O,C22H27O4<br>[X-4H]+
60,1,2,351.175781,351.1807635993,5.0,1,"2,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41",0.0,-12.6261534532718,CC(=O)OC1C(C)C(CC1(C)O)(OC(C)=O)C(=O)C(C)C=CC(C)C,C19H27O6<br>[X]+
61,1,2,359.172455,354.131467683,6.0,1,"0,1,2,3,7,8,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41",5.0391251605,6.71197489258233,C=C(CO)C(O)C1C(OC(C)=O)C(C)(O)CC1(OC(C)=O)C(=O)CC,C17H22O8<br>[X+5H]+
62,1,2,359.18277,360.1936740093,6.0,1,"0,1,2,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41",-1.0078250321,-7.04481787890645,C=CCC1C(OC(C)=O)C(C)CC1(OC(C)=O)C(=O)C(C)C=CC(C)C,C21H28O5<br>[X-H]+
63,1,2,359.187897,360.1936740093,6.0,1,"0,1,2,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41",-1.0078250321,7.22914892682124,C=CCC1C(OC(C)=O)C(C)CC1(OC(C)=O)C(=O)C(C)C=CC(C)C,C21H28O5<br>[X-H]+
64,1,2,365.156738,366.1678531893,4.0,1,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42",-1.0078250321,-7.50789158352902,CC(=O)OC1CC(CC1(C)O)(OC(C)=O)C(=O)C(C)C=CC(C)(C)C=O,C19H26O7<br>[X-H]+
65,1,2,365.162018,366.1678531893,4.0,1,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42",-1.0078250321,6.95155211917886,CC(=O)OC1CC(CC1(C)O)(OC(C)=O)C(=O)C(C)C=CC(C)(C)C=O,C19H26O7<br>[X-H]+
66,1,2,369.154694,368.1471177472,4.0,1,"2,3,4,5,6,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41",1.0078250321,0.812181735481555,C=CC(C)C(=O)C1(CC(C)(O)C(OC(C)=O)C1COC(C)=O)OC(C)=O,C18H24O8<br>[X+H]+
67,1,2,369.165405,372.1936740093,4.0,1,"0,1,2,7,12,17,18,19,20,21,22,23,24,25,26,31,32,33,34,35,36,37,38,39,40,41,42",-3.0234750963,-11.499758488748,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)C(OC(C)=O)C2C1,C22H28O5<br>[X-3H]+
68,1,2,369.170746,372.1936740093,4.0,1,"0,1,2,7,12,17,18,19,20,21,22,23,24,25,26,31,32,33,34,35,36,37,38,39,40,41,42",-3.0234750963,2.9679681067858,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(O)C(OC(C)=O)C2C1,C22H28O5<br>[X-3H]+
69,1,2,369.186829,366.1678531893,4.0,1,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42",3.0234750963,-10.7010469756871,CC(=O)OC1CC(CC1(C)O)(OC(C)=O)C(=O)C(C)C=CC(C)(C)C=O,C19H26O7<br>[X+3H]+
70,1,2,387.16507,384.1420323693,4.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40",3.0234750963,0.287046556464607,C=C(COC(C)=O)C(OC(C)=O)C1C(CC(C)(O)C1OC(C)=O)OC(C)=O,C18H24O9<br>[X+3H]+
71,1,2,387.176575,388.1885886314,4.0,1,"0,1,2,7,8,12,17,18,19,20,21,22,23,24,25,26,31,32,33,34,35,36,37,38,39,40,41,42",-1.0078250321,-9.40139340770598,C=C1CC2C(CC(C)(O)C2OC(C)=O)C(=O)C(C)C=CC(C)(C)C(=O)CC1O,C22H28O6<br>[X-H]+
72,1,2,387.182343,388.1885886314,4.0,1,"0,1,2,7,8,12,17,18,19,20,21,22,23,24,25,26,31,32,33,34,35,36,37,38,39,40,41,42",-1.0078250321,5.49612020960866,C=C1CC2C(CC(C)(O)C2OC(C)=O)C(=O)C(C)C=CC(C)(C)C(=O)CC1O,C22H28O6<br>[X-H]+
73,1,2,393.116455,395.1342073372,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41",-2.0156500642,-3.95219528521473,C=C(COC(C)=O)C(OC(C)=O)C1C(OC(C)=O)C(C)CC1(C=O)OC(C)=O,C19H23O9<br>[X-2H]+
74,1,2,393.122345,395.1342073372,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41",-2.0156500642,11.0304770389758,C=C(COC(C)=O)C(OC(C)=O)C1C(OC(C)=O)C(C)CC1(C=O)OC(C)=O,C19H23O9<br>[X-2H]+
75,1,2,429.172211,425.1447720235,5.0,1,"0,1,2,7,8,9,10,11,12,13,14,15,16,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41",4.0313001284,-7.71846782029584,C=C(CC1C(OC(C)=O)C(C)(O)CC1(C=O)OC(C)=O)C(COC(C)=O)OC(C)=O,C20H25O10<br>[X+4H]+
76,1,2,429.178925,425.1447720235,5.0,1,"0,1,2,7,8,9,10,11,12,13,14,15,16,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41",4.0313001284,7.92547793445216,C=C(CC1C(OC(C)=O)C(C)(O)CC1(C=O)OC(C)=O)C(COC(C)=O)OC(C)=O,C20H25O10<br>[X+4H]+
77,1,2,429.192383,431.2069783498,3.0,1,"0,1,2,7,12,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42",-2.0156500642,3.73565436744255,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2(CC(C)(O)C(OC(C)=O)C2C1)OC(C)=O,C24H31O7<br>[X-2H]+
78,1,2,429.212524,425.1811575298,6.0,1,"12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,32,33,34,35,36,37,38,39,40,41,42",4.0313001284,1.43272100804295,CC(=O)OCC(=O)C(C)(C)C=CC(C)C(=O)C(CC(C)(O)COC(C)=O)OC(C)=O,C21H29O9<br>[X+4H]+
79,1,2,451.160583,453.1760721519,5.0,1,"0,1,2,7,8,9,10,11,12,13,14,15,16,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41",-2.0156500642,1.57263805108453,C=C(CC1C(OC(C)=O)C(C)(O)CC1(OC(C)=O)C(=O)CC)C(COC(C)=O)OC(C)=O,C22H29O10<br>[X-2H]+
80,1,2,451.196777,451.196807594,5.0,1,"2,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42",0.0,1.14807114424027,CC(=O)OCC(=O)C(C)(C)C=CC(C)C(=O)C1(CC(C)(O)C(OC(C)=O)C1C)OC(C)=O,C23H31O9<br>[X]+
81,1,2,464.090729,465.1033011393,9.0,1,"0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,25,26,27,28,29,30,31,32,33,34,36,37,38,40,41,42",-1.0078250321,-9.04673792768772,C=C(C(OC=O)C(C=O)OC(C)=O)C(OC(C)=O)C1C(OC=O)C(C)CC1(C=O)OC(C)=O,C21H21O12<br>[X-H]+
82,1,2,464.098267,465.1033011393,9.0,1,"0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,25,26,27,28,29,30,31,32,33,34,36,37,38,40,41,42",-1.0078250321,7.19565884541082,C=C(C(OC=O)C(C=O)OC(C)=O)C(OC(C)=O)C1C(OC=O)C(C)CC1(C=O)OC(C)=O,C21H21O12<br>[X-H]+
83,1,2,469.171478,469.170986774,5.0,1,"0,1,2,3,7,8,9,10,11,12,13,14,15,16,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41",0.0,2.2163026714619,C=C(C(COC(C)=O)OC(C)=O)C(O)C1C(OC(C)=O)C(C)(O)CC1(OC(C)=O)C(=O)CC,C22H29O11<br>[X]+
84,1,2,469.186859,473.2175430361,7.0,1,"0,1,2,3,7,8,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,40,41",-4.0313001284,2.48236342902992,C=C1C(O)C(CC(C)(C)C=CC(C)C(=O)C2(CC(C)C(OC(C)=O)C2C1O)OCC)OC(C)=O,C26H33O8<br>[X-4H]+
85,1,2,469.202209,466.183897184,4.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41",3.0234750963,-9.83516320132945,C=CC(C)C(=O)C1(CC(C)(O)C(OC(C)=O)C1C(OC(C)=O)C(=C)COC(C)=O)OC(C)=O,C23H30O10<br>[X+3H]+
86,1,2,511.161621,514.183897184,11.0,1,"0,1,2,3,4,5,7,8,9,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,36,37,40,41,42",-3.0234750963,3.41870795504466,C=C1C(OC)C(OC(C)=O)C(=O)C(C)(C)C=CC(C)C(=O)C2(CCC(OC=O)C2C1OCC)OC(C)=O,C27H30O10<br>[X-3H]+
87,1,2,511.179077,512.1893764924,4.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41",-1.0078250321,-3.7674865551655,C=C(C(COC(C)=O)OC(C)=O)C(OC(C)=O)C1C(OC(C)=O)C(C)(O)CC1(OC(C)=O)C(=O)CC,C24H32O12<br>[X-H]+
88,1,2,511.196564,513.2124576582,11.0,1,"0,1,2,3,4,5,7,8,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,37,40,41,42",-2.0156500642,0.596651115128401,C=C1C(OC(C)=O)C(OC=O)C(=O)C(C)(C)C=CC(C)C(=O)C2(CCC(OCC)C2C1OCC)OCC,C28H33O9<br>[X-2H]+
89,1,2,511.21402,510.2101119345,4.0,1,"7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42",1.0078250321,-6.5889558348678,CC(=O)OCC(OC(C)=O)C(=O)C(C)(C)C=CC(C)C(=O)C1(CC(OC(C)=O)C(C)(O)C1)OC(C)=O,C25H34O11<br>[X+H]+
90,1,2,529.169556,530.1788118061,9.0,1,"0,1,2,3,4,5,6,7,8,9,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,36,37,40,41,42",-1.0078250321,-1.66709137012666,C=C1C(OC)C(OC(C)=O)C(=O)C(C)(C)C=CC(C)C(=O)C2(CCC(OC=O)C2C1OC(C)=O)OC(C)=O,C27H30O11<br>[X-H]+
