fragid,molid,scanid,mz,mass,score,parentfragid,atoms,deltah,deltappm,smiles,formula
17,6,2,327.158722,329.1752842909,7.0,1,"0,1,2,20,21,22,23,24,25,26,27,28,29,34,35,36,37,38,39,40,41,46,47,48",-2.0156500642,-1.11146876267111,C=CCC1C(CC(C)C1OC(C)=O)C(=O)C(C)C=CC(C)(C)C=O,C20H25O4<br>[X-2H]+
18,6,2,327.163177,329.1752842909,7.0,1,"0,1,2,20,21,22,23,24,25,26,27,28,29,34,35,36,37,38,39,40,41,46,47,48",-2.0156500642,12.5056045047172,C=CCC1C(CC(C)C1OC(C)=O)C(=O)C(C)C=CC(C)(C)C=O,C20H25O4<br>[X-2H]+
19,6,2,327.176605,323.1494634709,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,20,21,22,23,24,25,26,27,48",4.0313001284,-11.0337941184877,C=C(COC(C)=O)C(OC(C)=O)C(O)C(=O)C(C)(C)C=CCC,C17H23O6<br>[X+4H]+
20,6,2,341.160339,338.1365530609,4.0,1,"24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47",3.0234750963,2.51917559533256,C=CC(C)C(=O)C1(CC(OC(C)=O)C(C)(C1)OC(C)=O)OC(C)=O,C17H22O7<br>[X+3H]+
21,6,2,341.169861,341.1752842909,7.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,34,47,48",0.0,-14.288163924006,C=C1CCCC(=O)C(C)C=CC(C)(C)C(=O)C(C1)OC(=O)C(C)=CC,C21H25O4<br>[X]+
22,6,2,341.174622,341.1752842909,7.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,34,47,48",0.0,-0.333233753607722,C=C1CCCC(=O)C(C)C=CC(C)(C)C(=O)C(C1)OC(=O)C(C)=CC,C21H25O4<br>[X]+
23,6,2,341.179382,341.1752842909,7.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,34,47,48",0.0,13.6183759780987,C=C1CCCC(=O)C(C)C=CC(C)(C)C(=O)C(C1)OC(=O)C(C)=CC,C21H25O4<br>[X]+
24,6,2,351.155884,355.1909343551,5.0,1,"0,1,2,7,12,20,21,22,23,24,25,26,27,28,29,34,35,36,37,38,39,40,41,46,47,48",-4.0313001284,-9.11739442725262,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)C(OC(C)=O)C2C1,C22H27O4<br>[X-4H]+
25,6,2,351.160858,355.1909343551,5.0,1,"0,1,2,7,12,20,21,22,23,24,25,26,27,28,29,34,35,36,37,38,39,40,41,46,47,48",-4.0313001284,5.04718353355227,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)C(OC(C)=O)C2C1,C22H27O4<br>[X-4H]+
26,6,2,369.154694,367.1392927151,5.0,1,"0,1,2,3,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47",2.0156500642,0.81218173578952,C=CC(O)C1C(OC(C)=O)C(C)(CC1(OC(C)=O)C(=O)CC)OC(C)=O,C18H23O8<br>[X+2H]+
27,6,2,369.165405,371.1858489772,5.0,1,"0,1,2,7,8,12,20,21,22,23,24,25,26,27,28,29,34,35,36,37,38,39,40,41,46,47,48",-2.0156500642,-11.499758488594,C=C1CC2C(CC(C)C2OC(C)=O)C(=O)C(C)C=CC(C)(C)C(=O)CC1O,C22H27O5<br>[X-2H]+
28,6,2,369.170746,371.1858489772,5.0,1,"0,1,2,7,8,12,20,21,22,23,24,25,26,27,28,29,34,35,36,37,38,39,40,41,46,47,48",-2.0156500642,2.96796810693978,C=C1CC2C(CC(C)C2OC(C)=O)C(=O)C(C)C=CC(C)(C)C(=O)CC1O,C22H27O5<br>[X-2H]+
29,6,2,369.186829,365.1600281572,5.0,1,"20,21,22,23,24,25,26,27,28,29,30,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",4.0313001284,-10.7010469756871,CC(=O)OC1CC(O)(CC1(C)OC(C)=O)C(=O)C(C)C=CC(C)(C)C=O,C19H25O7<br>[X+4H]+
30,6,2,373.126038,376.1522031251,6.0,1,"0,1,2,3,4,5,6,7,8,12,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,47,48",-3.0234750963,-5.73915669728283,C=C1C(O)CC(=O)C(C)(C)C=CC(C)C(=O)C(CC1OC(C)=O)OC(C)=O,C20H24O7<br>[X-3H]+
31,6,2,373.13147,376.1522031251,6.0,1,"0,1,2,3,4,5,6,7,8,12,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,47,48",-3.0234750963,8.81879837170119,C=C1C(O)CC(=O)C(C)(C)C=CC(C)C(=O)C(CC1OC(C)=O)OC(C)=O,C20H24O7<br>[X-3H]+
32,6,2,381.190277,380.1835032535,4.0,1,"21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47",1.0078250321,-1.31872618551148,CC(=O)OC1CC(CC1(C)OC(C)=O)(OC(C)=O)C(=O)C(C)C=CC(C)C,C20H28O7<br>[X+H]+
33,6,2,387.130524,383.0978218309,9.0,1,"0,1,2,3,7,8,9,10,11,12,13,14,19,20,34,35,36,37,38,39,40,41,42,43,44,45,48",4.0313001284,5.03871583126061,C=C(C(O)CC(OC(C)=O)C(C)OC(C)=O)C(OC(C)=O)C(C=O)OC=O,C17H19O10<br>[X+4H]+
34,6,2,387.142059,390.1678531893,6.0,1,"0,1,2,7,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47",-3.0234750963,-4.57323857925005,C=CC(C)C(=O)C1(CC(C)(OC(C)=O)C(OC(C)=O)C1CC(=C)C)OC(C)=O,C21H26O7<br>[X-3H]+
35,6,2,387.147797,390.1678531893,6.0,1,"0,1,2,7,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47",-3.0234750963,10.2480423003386,C=CC(C)C(=O)C1(CC(C)(OC(C)=O)C(OC(C)=O)C1CC(=C)C)OC(C)=O,C21H26O7<br>[X-3H]+
36,6,2,391.174011,391.1756782214,5.0,1,"0,1,2,3,4,5,6,7,8,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,47,48",0.0,-2.85965163452884,C=C(COC(C)=O)C(O)C(OC(=O)C(C)=CC)C(=O)C(C)(C)C=CC(C)C=O,C21H27O7<br>[X]+
37,6,2,391.179871,391.1756782214,5.0,1,"0,1,2,3,4,5,6,7,8,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,47,48",0.0,12.1207121110863,C=C(COC(C)=O)C(O)C(OC(=O)C(C)=CC)C(=O)C(C)(C)C=CC(C)C=O,C21H27O7<br>[X]+
38,6,2,391.185699,395.2222344835,5.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,34,35,40,41,46,47,48",-4.0313001284,-11.9808958044213,C=C1CC(OC(=O)C(C)=CC)C(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)CC2C1,C25H31O4<br>[X-4H]+
39,6,2,391.191559,395.2222344835,5.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,34,35,40,41,46,47,48",-4.0313001284,2.99915699378757,C=C1CC(OC(=O)C(C)=CC)C(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)CC2C1,C25H31O4<br>[X-4H]+
40,6,2,409.184265,408.1784178756,4.0,1,"20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",1.0078250321,-3.49306613718013,CC(=O)OC1CC(CC1(C)OC(C)=O)(OC(C)=O)C(=O)C(C)C=CC(C)(C)C=O,C21H28O8<br>[X+H]+
41,6,2,409.190521,408.1784178756,4.0,1,"20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",1.0078250321,11.7957089726161,CC(=O)OC1CC(CC1(C)OC(C)=O)(OC(C)=O)C(=O)C(C)C=CC(C)(C)C=O,C21H28O8<br>[X+H]+
42,6,2,409.196777,411.2171491056,5.0,1,"0,1,2,7,8,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,34,35,40,41,46,47,48",-2.0156500642,-10.1991062358408,C=C1CC2CC(C)CC2C(=O)C(C)C=CC(C)(C)C(=O)C(OC(=O)C(C)=CC)C1O,C25H31O5<br>[X-2H]+
43,6,2,409.203033,411.2171491056,5.0,1,"0,1,2,7,8,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,34,35,40,41,46,47,48",-2.0156500642,5.08930392023982,C=C1CC2CC(C)CC2C(=O)C(C)C=CC(C)(C)C(=O)C(OC(=O)C(C)=CC)C1O,C25H31O5<br>[X-2H]+
44,6,2,423.20166,421.1862429077,5.0,1,"12,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",2.0156500642,0.745810165558426,CC(=O)OC1CC(CC1(C)OC(C)=O)(OC(C)=O)C(=O)C(C)C=CC(C)(C)C(C)=O,C22H29O8<br>[X+2H]+
45,6,2,427.196991,423.1655074656,5.0,1,"0,1,2,7,8,9,10,11,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47",4.0313001284,1.71350926049217,C=C(COC(C)=O)CC1C(OC(C)=O)C(C)(CC1(OC(C)=O)C(=O)CC)OC(C)=O,C21H27O9<br>[X+4H]+
46,6,2,427.210327,427.2120637277,5.0,1,"0,1,2,3,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,34,35,36,40,41,46,47,48",0.0,-2.78113056918806,C=C1CC(OC(=O)C(C)=CC)C(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)C(O)C2C1O,C25H31O6<br>[X]+
47,6,2,427.230347,421.1862429077,7.0,1,"0,1,2,3,7,8,21,22,23,24,25,26,27,28,29,30,34,35,36,37,38,39,40,41,42,43,44,45,46,47",6.0469501926,-5.37766176017532,C=C(CO)C(O)C1C(OC(C)=O)C(C)(CC1(O)C(=O)C(C)C=CC(C)C)OC(C)=O,C22H29O8<br>[X+6H]+
48,6,2,441.211395,437.1811575298,5.0,1,"12,13,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",4.0313001284,-1.16510635438547,CC(=O)OC1CC(CC1(C)OC(C)=O)(OC(C)=O)C(=O)C(C)C=CC(C)(C)C(=O)CO,C22H29O9<br>[X+4H]+
49,6,2,441.225403,439.2120637277,6.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,34,35,36,37,38,39,40,46,47,48",2.0156500642,-3.99385866706702,C=C1CC(OC(=O)C(C)=CC)C(=O)C(C)(C)C=CC(C)C(=O)C2CCC(OC(C)=O)C2C1,C26H31O6<br>[X+2H]+
50,6,2,441.246399,435.2018929719,8.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,34,35,40,41,42,46,48",6.0469501926,-4.2959319422738,C=C(C(CCC(C)(C)O)OC(C)=O)C(OC(C)=O)C(OC(=O)C(C)=CC)C(=O)C(C)C,C23H31O8<br>[X+6H]+
51,6,2,443.193054,439.1604220877,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46",4.0313001284,4.24280995190743,C=C(C(C)OC(C)=O)C(OC(C)=O)C1C(CC(C)(OC(C)=O)C1OC(C)=O)OC(C)=O,C21H27O10<br>[X+4H]+
52,6,2,443.207153,443.2069783498,5.0,1,"0,1,2,3,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,34,35,36,40,41,46,47,48",0.0,1.63185588322018,C=C1CC(OC(=O)C(C)=CC)C(=O)C(C)(C)C=CC(C)C(=O)C2(O)CC(C)C(O)C2C1O,C25H31O7<br>[X]+
53,6,2,443.228302,438.1889825619,7.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,20,21,22,23,34,35,36,37,38,39,40,41,42,43,44,45,46,48",5.0391251605,1.6760608398319,C=C(C(CC(=O)C(C)C)OC(C)=O)C(CC(OC(C)=O)C(C)(C)OC(C)=O)OC(C)=O,C22H30O9<br>[X+5H]+
54,6,2,451.196777,452.2046326261,4.0,1,"2,3,4,5,6,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47",-1.0078250321,1.14807114436625,CC(=O)OCC1C(OC(C)=O)C(C)(CC1(OC(C)=O)C(=O)C(C)C=CC(C)C)OC(C)=O,C23H32O9<br>[X-H]+
55,6,2,451.211273,454.235538824,4.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,34,35,36,37,38,39,40,41,46,47,48",-3.0234750963,-0.536617133440997,C=C1CC(OC(=O)C(C)=CC)C(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)C(OC(C)=O)C2C1,C27H34O6<br>[X-3H]+
56,6,2,469.202209,465.1760721519,5.0,1,"0,1,2,3,4,5,6,7,8,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47",4.0313001284,-9.83516320132945,C=CC(C)C(=O)C1(CC(C)(OC(C)=O)C(OC(C)=O)C1C(OC(C)=O)C(=C)CO)OC(C)=O,C23H29O10<br>[X+4H]+
57,6,2,469.2099,465.1760721519,5.0,1,"0,1,2,3,4,5,6,7,8,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47",4.0313001284,6.55638276192223,C=CC(C)C(=O)C1(CC(C)(OC(C)=O)C(OC(C)=O)C1C(OC(C)=O)C(=C)CO)OC(C)=O,C23H29O10<br>[X+4H]+
58,6,2,469.21756,470.2304534461,4.0,1,"0,1,2,7,8,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,40,41,46,47,48",-1.0078250321,-9.6326616589886,C=C1CC2CC(C)CC2(OC(C)=O)C(=O)C(C)C=CC(C)(C)C(=O)C(OC(=O)C(C)=CC)C1O,C27H34O7<br>[X-H]+
59,6,2,469.22525,470.2304534461,4.0,1,"0,1,2,7,8,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,40,41,46,47,48",-1.0078250321,6.75621356712769,C=C1CC2CC(C)CC2(OC(C)=O)C(=O)C(C)C=CC(C)(C)C(=O)C(OC(=O)C(C)=CC)C1O,C27H34O7<br>[X-H]+
60,6,2,469.240601,464.2046326261,6.0,1,"0,1,2,3,7,8,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47",5.0391251605,-5.55831399572831,C=C(CO)C(O)C1C(OC(C)=O)C(C)(CC1(OC(C)=O)C(=O)C(C)C=CC(C)C)OC(C)=O,C24H32O9<br>[X+5H]+
61,6,2,473.182831,474.1889825619,5.0,1,"0,1,2,3,4,6,7,8,9,10,11,12,13,20,21,22,23,24,25,26,27,28,29,34,35,40,41,42,43,44,45,46,47,48",-1.0078250321,4.69600766242322,C=C1C(OC(C)=O)C(O)C(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(CC2C1OC=O)OC(C)=O,C25H30O9<br>[X-H]+
62,6,2,473.198395,468.1631617419,6.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,46,47",5.0391251605,-7.06532912038769,C=C(C(CO)OC(C)=O)C(OC(C)=O)C1C(OC(C)=O)C(C)(O)CC1(OC(C)=O)C(=O)CC,C22H28O11<br>[X+5H]+
63,6,2,473.206177,468.1631617419,6.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,46,47",5.0391251605,9.38004999902177,C=C(C(CO)OC(C)=O)C(OC(C)=O)C1C(OC(C)=O)C(C)(O)CC1(OC(C)=O)C(=O)CC,C22H28O11<br>[X+5H]+
64,6,2,487.216461,482.1788118061,6.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,20,21,22,23,29,30,34,35,36,37,38,39,40,41,42,43,44,45,46,48",5.0391251605,-1.90339751249132,C=C(C(OC(C)=O)C(O)C(=O)C(C)C)C(OC(C)=O)C1C(O)CC(C)(OC(C)=O)C1OC(C)=O,C23H30O11<br>[X+5H]+
65,6,2,487.232727,486.2253680682,4.0,1,"0,1,2,3,7,8,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,40,41,46,47,48",1.0078250321,0.169322985675513,C=C1C(O)C(OC(=O)C(C)=CC)C(=O)C(C)(C)C=CC(C)C(=O)C2(CC(C)CC2C1O)OC(C)=O,C27H34O8<br>[X+H]+
66,6,2,491.190369,491.1917222161,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,47,48",0.0,-1.63809421102805,C=C1C(CC(=O)C(C)(C)C=CC(C)C(=O)C(OC(C)=O)C(COC(C)=O)C1OC(C)=O)OC(C)=O,C25H31O10<br>[X]+
67,6,2,491.223297,489.2124576582,3.0,1,"0,1,2,7,12,13,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",2.0156500642,-8.67654776539526,C=C1CC(O)C(=O)C(C)(C)C=CC(C)C(=O)C2(CC(C)(OC(C)=O)C(OC(C)=O)C2C1)OC(C)=O,C26H33O9<br>[X+2H]+
68,6,2,491.231506,489.2124576582,3.0,1,"0,1,2,7,12,13,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",2.0156500642,8.0346589172696,C=C1CC(O)C(=O)C(C)(C)C=CC(C)C(=O)C2(CC(C)(OC(C)=O)C(OC(C)=O)C2C1)OC(C)=O,C26H33O9<br>[X+2H]+
69,6,2,511.21402,508.1944618703,4.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47",3.0234750963,-6.58895583475661,C=CC(C)C(=O)C1(CC(C)(OC(C)=O)C(OC(C)=O)C1C(OC(C)=O)C(=C)COC(C)=O)OC(C)=O,C25H32O11<br>[X+3H]+
70,6,2,511.231476,513.2488431645,3.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",-2.0156500642,-2.28565797456943,C=C1CC(OC(=O)C(C)=CC)C(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(OC(C)=O)C(OC(C)=O)C2C1,C29H37O8<br>[X-2H]+
71,6,2,511.248962,507.2230223445,5.0,1,"0,1,2,3,7,8,9,10,11,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47",4.0313001284,-9.41199544165496,C=C(COC(C)=O)C(O)C1C(OC(C)=O)C(C)(CC1(OC(C)=O)C(=O)C(C)C=CC(C)C)OC(C)=O,C26H35O10<br>[X+4H]+
72,6,2,511.25769,507.2230223445,5.0,1,"0,1,2,3,7,8,9,10,11,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47",4.0313001284,7.65979109306763,C=C(COC(C)=O)C(O)C1C(OC(C)=O)C(C)(CC1(OC(C)=O)C(=O)C(C)C=CC(C)C)OC(C)=O,C26H35O10<br>[X+4H]+
73,6,2,529.224731,525.1972015245,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,20,21,22,23,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,48",4.0313001284,-6.08825081492408,C=C(C(OC(C)=O)C(O)C(=O)C(C)C)C(OC(C)=O)C1C(CC(C)(OC(C)=O)C1OC(C)=O)OC(C)=O,C25H33O12<br>[X+4H]+
74,6,2,529.243164,529.2437577866,3.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",0.0,-0.0853796573681423,C=C1CC(OC(=O)C(C)=CC)C(=O)C(C)(C)C=CC(C)C(=O)C2(O)CC(C)(OC(C)=O)C(OC(C)=O)C2C1,C29H37O9<br>[X]+
75,6,2,533.203247,533.2022869024,4.0,1,"0,1,2,3,4,5,6,7,12,13,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",0.0,2.82949814841214,C=C1CC(O)C(=O)C(C)C=CC(C)C(=O)C2(CC(C)(OC(C)=O)C(OC(C)=O)C2C1OC(C)=O)OC(C)=O,C27H33O11<br>[X]+
76,6,2,533.240479,532.2308473766,2.0,1,"0,1,2,7,8,9,10,11,12,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",1.0078250321,4.41675265265023,C=C1CC2C(OC(C)=O)C(C)(CC2(OC(C)=O)C(=O)C(C)C=CC(C)(C)C(=O)CC1OC(C)=O)OC(C)=O,C28H36O10<br>[X+H]+
77,6,2,564.151123,564.1479056082,8.0,1,"0,1,2,3,4,6,7,8,9,11,12,13,14,15,16,17,18,19,20,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",0.0,6.67550173417211,C=C(C(OC=O)C(C=O)OC(=O)C(C)=CC)C(OC=O)C1C(OC(C)=O)C(C)(CC1(C=O)OC(C)=O)OC(C)=O,C26H28O14<br>[X]+
78,6,2,571.234619,566.1999411787,7.0,1,"2,3,4,6,7,8,9,10,11,12,13,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",5.0391251605,-6.8251101570039,CC(=O)OCC(O)C(=O)C(C)(C)C=CC(C)C(=O)C1(CC(C)(OC(C)=O)C(OC(C)=O)C1COC=O)OC(C)=O,C27H34O13<br>[X+5H]+
79,6,2,571.255249,572.262147505,2.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",-1.0078250321,2.58225565989967,C=C1CC(OC(=O)C(C)=CC)C(=O)C(C)(C)C=CC(C)C(=O)C2(CC(C)(OC(C)=O)C(OC(C)=O)C2C1)OC(C)=O,C31H40O10<br>[X-H]+
