fragid,molid,scanid,mz,mass,score,parentfragid,atoms,deltah,deltappm,smiles,formula
54,7,2,409.127991,411.144378093,7.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,30,31,32,33,34,35,36,37,38,39,40,41,42,43,48,49",-2.0156500642,-0.460561985749409,C=C(CCOC(=O)c1ccccc1)CC1C(OC(C)=O)C(C)CC1(C=O)OC(C)=O,C23H23O7<br>[X-2H]+
55,7,2,411.16803,410.1576824335,4.0,1,"0,1,2,3,4,5,6,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0078250321,7.46929278548258,C=CC(OC(C)=O)C1C(OC(C)=O)C(C)(CC1(OC(C)=O)C(=O)CC)OC(C)=O,C20H26O9<br>[X+H]+
56,7,2,411.180634,414.2042386956,4.0,1,"0,1,2,7,12,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,48,49,50",-3.0234750963,1.01901856605182,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2(CC(C)C(OC(C)=O)C2C1)OC(C)=O,C24H30O6<br>[X-3H]+
57,7,2,413.172607,417.2065844193,5.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,36,37,42,43,48,49,50",-4.0313001284,-5.15206202887607,C=C1CC(OC(=O)c2ccccc2)C(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)CC2C1,C27H29O4<br>[X-4H]+
58,7,2,413.178955,410.1576824335,4.0,1,"0,1,2,3,4,5,6,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",3.0234750963,-4.00293814550162,C=CC(OC(C)=O)C1C(OC(C)=O)C(C)(CC1(OC(C)=O)C(=O)CC)OC(C)=O,C20H26O9<br>[X+3H]+
59,7,2,413.185303,410.1576824335,4.0,1,"0,1,2,3,4,5,6,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",3.0234750963,11.3606901456383,C=CC(OC(C)=O)C1C(OC(C)=O)C(C)(CC1(OC(C)=O)C(=O)CC)OC(C)=O,C20H26O9<br>[X+3H]+
60,7,2,413.19165,414.2042386956,4.0,1,"0,1,2,7,12,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,48,49,50",-1.0078250321,-10.2012310750798,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2(CC(C)C(OC(C)=O)C2C1)OC(C)=O,C24H30O6<br>[X-H]+
61,7,2,421.182526,421.1862429077,5.0,1,"12,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50",0.0,-7.52241012943835,CC(=O)OC1CC(CC1(C)OC(C)=O)(OC(C)=O)C(=O)C(C)C=CC(C)(C)C(C)=O,C22H29O8<br>[X]+
62,7,2,421.189056,421.1862429077,5.0,1,"12,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50",0.0,7.98143316447684,CC(=O)OC1CC(CC1(C)OC(C)=O)(OC(C)=O)C(=O)C(C)C=CC(C)(C)C(C)=O,C22H29O8<br>[X]+
63,7,2,421.202118,420.1936740093,8.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,48,49,50",1.0078250321,2.77196754294142,C=C1CCC(C)(OC(C)=O)C(=O)C(C)C=CC(C)(C)C(=O)C(C1)OCc1ccccc1,C26H28O5<br>[X+H]+
64,7,2,431.167938,433.1862429077,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,48,49,50",-2.0156500642,-4.88497245348062,C=C1C(CC(=O)C(C)(C)C=CC(C)C(=O)C(C)(CC1OC(C)=O)OC(C)=O)OC(C)=O,C23H29O8<br>[X-2H]+
65,7,2,431.174713,433.1862429077,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,48,49,50",-2.0156500642,10.8279923643171,C=C1C(CC(=O)C(C)(C)C=CC(C)C(=O)C(C)(CC1OC(C)=O)OC(C)=O)OC(C)=O,C23H29O8<br>[X-2H]+
66,7,2,431.181458,433.2014990414,5.0,1,"0,1,2,3,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,36,37,42,43,48,49,50",-2.0156500642,-8.91127651396462,C=C1CC(OC(=O)c2ccccc2)C(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)CC2C1O,C27H29O5<br>[X-2H]+
67,7,2,431.188232,433.2014990414,5.0,1,"0,1,2,3,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,36,37,42,43,48,49,50",-2.0156500642,6.79893972633915,C=C1CC(OC(=O)c2ccccc2)C(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)CC2C1O,C27H29O5<br>[X-2H]+
68,7,2,431.195007,425.1447720235,7.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,28,29,30,31,32,36,37,38,42,43,44,45,46,47,48,49",6.0469501926,8.89013981575425,C=C(C(CO)OC(C)=O)C(OC(C)=O)C1C(O)C(C)(CC1(O)C(=O)CC)OC(C)=O,C20H25O10<br>[X+6H]+
69,7,2,431.201782,430.1991533177,4.0,1,"0,1,2,7,8,12,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,48,49,50",1.0078250321,-10.7785959937745,C=C1CC2C(OC(C)=O)C(C)CC2(OC(C)=O)C(=O)C(C)C=CC(C)(C)C(=O)CC1O,C24H30O7<br>[X+H]+
70,7,2,431.208527,430.1991533177,4.0,1,"0,1,2,7,8,12,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,48,49,50",1.0078250321,4.86365660401216,C=C1CC2C(OC(C)=O)C(C)CC2(OC(C)=O)C(=O)C(C)C=CC(C)(C)C(=O)CC1O,C24H30O7<br>[X+H]+
71,7,2,443.193054,439.1604220877,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",4.0313001284,4.24280995190743,C=C(C(C)OC(C)=O)C(OC(C)=O)C1C(CC(C)(OC(C)=O)C1OC(C)=O)OC(C)=O,C21H27O10<br>[X+4H]+
72,7,2,443.207153,441.1913282856,6.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,36,50",2.0156500642,1.63185588309193,C=C(C(C)OC(C)=O)C(OC(C)=O)C(OC(=O)c1ccccc1)C(=O)C(C)(C)C=CCC,C25H29O7<br>[X+2H]+
73,7,2,443.228302,438.1889825619,7.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,22,23,24,25,36,37,38,39,40,41,42,43,44,45,46,47,48,50",5.0391251605,1.6760608398319,C=C(C(CC(=O)C(C)C)OC(C)=O)C(CC(OC(C)=O)C(C)(C)OC(C)=O)OC(C)=O,C22H30O9<br>[X+5H]+
74,7,2,449.175659,449.1811575298,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,26,27,28,29,30,31,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.0,-11.0200312521065,C=CC(C)C(=O)C1CC(C)(OC(C)=O)C(OC(C)=O)C1C(OC(C)=O)C(=C)COC(C)=O,C23H29O9<br>[X]+
75,7,2,449.182831,449.1811575298,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,26,27,28,29,30,31,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.0,4.94691703868787,C=CC(C)C(=O)C1CC(C)(OC(C)=O)C(OC(C)=O)C1C(OC(C)=O)C(=C)COC(C)=O,C23H29O9<br>[X]+
76,7,2,449.197235,449.1964136635,5.0,1,"0,1,2,3,7,8,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,36,37,42,43,48,49,50",0.0,3.04974383925781,C=C1C(O)C(OC(=O)c2ccccc2)C(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)CC2C1O,C27H29O6<br>[X]+
77,7,2,463.20047,462.1889825619,4.0,1,"0,1,2,7,8,9,10,11,12,13,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,42,43,44,48,49,50",1.0078250321,9.09110908307832,C=C1CC2C(O)C(C)(O)CC2(OC(C)=O)C(=O)C(C)C=CC(C)(C)C(=O)C(O)C1OC(C)=O,C24H30O9<br>[X+H]+
78,7,2,463.208008,461.1964136635,6.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,25,26,27,28,29,30,31,32,33,34,35,36,37,42,43,48,49,50",2.0156500642,-7.57138831640329,C=C1CC(OC(=O)c2ccccc2)C(=O)C(C)C=CC(C)C(=O)C2(CC(C)CC2C1)OC(C)=O,C28H29O6<br>[X+2H]+
79,7,2,463.215546,461.1964136635,6.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,25,26,27,28,29,30,31,32,33,34,35,36,37,42,43,48,49,50",2.0156500642,8.70193657139323,C=C1CC(OC(=O)c2ccccc2)C(=O)C(C)C=CC(C)C(=O)C2(CC(C)CC2C1)OC(C)=O,C28H29O6<br>[X+2H]+
80,7,2,473.182831,474.1889825619,5.0,1,"0,1,2,7,12,13,22,23,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50",-1.0078250321,4.69600766242322,C=C1CC(O)C(=O)C(C)C=CC(C)C(=O)C2(CC(C)(OC(C)=O)C(OC(C)=O)C2C1)OC(C)=O,C25H30O9<br>[X-H]+
81,7,2,473.198395,476.2198887598,4.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,36,37,42,43,44,45,46,47,48,49,50",-3.0234750963,5.34646044198868,C=C1CC(OC(=O)c2ccccc2)C(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(CC2C1)OC(C)=O,C29H32O6<br>[X-3H]+
82,7,2,473.206177,468.1631617419,6.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,28,29,30,31,32,36,37,38,39,40,41,42,43,44,45,46,47,48,49",5.0391251605,9.38004999902177,C=C(C(CO)OC(C)=O)C(OC(C)=O)C1C(OC(C)=O)C(C)(CC1(O)C(=O)CC)OC(C)=O,C22H28O11<br>[X+5H]+
83,7,2,491.190369,491.1917222161,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,49,50",0.0,-1.63809421102805,C=C1C(CC(=O)C(C)(C)C=CC(C)C(=O)C(OC(C)=O)C(COC(C)=O)C1OC(C)=O)OC(C)=O,C25H31O10<br>[X]+
84,7,2,491.206818,492.2148033819,4.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,42,43,44,48,49,50",-1.0078250321,0.790400674164624,C=C1CC(OC(=O)c2ccccc2)C(=O)C(C)(C)C=CC(C)C(=O)C2(CC(C)(O)CC2C1)OC(C)=O,C29H32O7<br>[X-H]+
85,7,2,491.223297,489.2124576582,3.0,1,"0,1,2,3,7,8,9,10,11,12,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,42,43,44,45,46,47,48,49,50",2.0156500642,-8.67654776527954,C=C1C(CC(=O)C(C)(C)C=CC(C)C(=O)C2(CC(C)(CC2C1O)OC(C)=O)OC(C)=O)OC(C)=O,C26H33O9<br>[X+2H]+
86,7,2,491.231506,489.2124576582,3.0,1,"0,1,2,3,7,8,9,10,11,12,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,42,43,44,45,46,47,48,49,50",2.0156500642,8.03465891738532,C=C1C(CC(=O)C(C)(C)C=CC(C)C(=O)C2(CC(C)(CC2C1O)OC(C)=O)OC(C)=O)OC(C)=O,C26H33O9<br>[X+2H]+
87,7,2,495.163147,497.1811575298,5.0,1,"0,1,2,3,4,5,6,7,8,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,49,50",-2.0156500642,-3.65912853357681,C=C1C(CC(OC(C)=O)C(=O)C(C)C=CC(C)(C)C(=O)C(OC(=O)c2ccccc2)C1O)OC(C)=O,C27H29O9<br>[X-2H]+
88,7,2,495.18811,495.1866368382,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.0,4.08281572048748,C=C(C(C)OC(C)=O)C(OC(C)=O)C1C(OC(C)=O)C(C)(CC1(OC(C)=O)C(=O)CC)OC(C)=O,C24H31O11<br>[X]+
89,7,2,509.202209,508.1944618703,4.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0078250321,0.924382478597806,C=CC(C)C(=O)C1(CC(C)(OC(C)=O)C(OC(C)=O)C1C(OC(C)=O)C(=C)COC(C)=O)OC(C)=O,C25H32O11<br>[X+H]+
90,7,2,509.219574,508.209718004,4.0,1,"0,1,2,3,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,36,37,42,43,44,45,46,47,48,49,50",1.0078250321,5.06572023505335,C=C1CC(OC(=O)c2ccccc2)C(=O)C(C)(C)C=CC(C)C(=O)C2(O)CC(C)(CC2C1O)OC(C)=O,C29H32O8<br>[X+H]+
91,7,2,509.236969,505.2073722803,3.0,1,"0,1,2,3,7,8,9,10,11,12,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,42,43,44,45,46,47,48,49,50",4.0313001284,-2.26772361431196,C=C1C(CC(=O)C(C)(C)C=CC(C)C(=O)C2(CC(C)(OC(C)=O)C(O)C2C1O)OC(C)=O)OC(C)=O,C26H33O10<br>[X+4H]+
92,7,2,513.158691,511.145165954,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,22,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50",2.0156500642,-3.07198967422406,C=C(C(OC(C)=O)C(O)C=O)C(OC(C)=O)C1C(OC(C)=O)C(C)(CC1(C=O)OC(C)=O)OC(C)=O,C23H27O13<br>[X+2H]+
93,7,2,513.17627,514.183897184,6.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,28,29,30,31,32,33,34,35,36,37,42,43,44,48,49",-1.0078250321,1.45456472493381,C=C(C(COC(=O)c1ccccc1)OC(C)=O)C(OC(C)=O)C1CC(C)(O)CC1(OC(C)=O)C(=O)CC,C27H30O10<br>[X-H]+
94,7,2,513.193848,511.1815514603,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",2.0156500642,-5.46562378093333,C=C(C(CO)OC(C)=O)C(OC(C)=O)C1C(OC(C)=O)C(C)(CC1(OC(C)=O)C(=O)CC)OC(C)=O,C24H31O12<br>[X+2H]+
95,7,2,513.211426,511.196807594,5.0,1,"0,1,2,3,4,5,6,7,8,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,48,49,50",2.0156500642,-0.941245996271337,C=C1C(CC(C)(OC(C)=O)C(=O)C(C)C=CC(C)(C)C(=O)C(OC(=O)c2ccccc2)C1O)OC(C)=O,C28H31O9<br>[X+2H]+
96,7,2,533.184631,536.2046326261,5.0,1,"0,1,2,7,8,12,13,14,15,16,17,18,19,20,21,22,23,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,48,49,50",-3.0234750963,7.54348487586533,C=C1CC2C(OC(C)=O)C(C)CC2(OC(C)=O)C(=O)C(C)C=CC(C)C(=O)C(OC(=O)c2ccccc2)C1O,C30H32O9<br>[X-3H]+
97,7,2,533.203247,533.2022869024,4.0,1,"0,1,2,3,4,6,7,8,9,10,11,12,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,42,43,44,45,46,47,48,49,50",0.0,2.82949814841214,C=C1C(CC(=O)C(C)(C)C=CC(C)C(=O)C2(CC(C)(OC(C)=O)C(O)C2C1OC=O)OC(C)=O)OC(C)=O,C27H33O11<br>[X]+
98,7,2,533.212585,535.2331931003,3.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50",-2.0156500642,-8.26956494283151,C=C1CC(OC(=O)c2ccccc2)C(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(OC(C)=O)C(OC(C)=O)C2C1,C31H35O8<br>[X-2H]+
99,7,2,533.221863,535.2331931003,3.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50",-2.0156500642,9.13046564259542,C=C1CC(OC(=O)c2ccccc2)C(=O)C(C)(C)C=CC(C)C(=O)C2CC(C)(OC(C)=O)C(OC(C)=O)C2C1,C31H35O8<br>[X-2H]+
100,7,2,533.240479,532.2308473766,2.0,1,"0,1,2,3,4,5,6,7,12,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50",1.0078250321,4.41675265265023,C=C1CCC(=O)C(C)(C)C=CC(C)C(=O)C2(CC(C)(OC(C)=O)C(OC(C)=O)C2C1OC(C)=O)OC(C)=O,C28H36O10<br>[X+H]+
101,7,2,551.213928,549.1972015245,4.0,1,"0,1,2,3,4,5,6,7,8,9,11,12,13,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,48,49,50",2.0156500642,2.94805921502646,C=C1C(OC=O)C(O)C(=O)C(C)(C)C=CC(C)C(=O)C2(CC(C)(O)C(OC(C)=O)C2C1OC(C)=O)OC(C)=O,C27H33O12<br>[X+2H]+
102,7,2,551.223694,551.2281077224,3.0,1,"0,1,2,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50",0.0,-7.01189452143746,C=C1CC(OC(=O)c2ccccc2)C(=O)C(C)(C)C=CC(C)C(=O)C2(O)CC(C)(OC(C)=O)C(OC(C)=O)C2C1,C31H35O9<br>[X]+
103,7,2,551.253052,548.2257619987,2.0,1,"0,1,2,3,4,5,6,7,12,13,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50",3.0234750963,7.9156115039757,C=C1CC(O)C(=O)C(C)(C)C=CC(C)C(=O)C2(CC(C)(OC(C)=O)C(OC(C)=O)C2C1OC(C)=O)OC(C)=O,C28H36O11<br>[X+3H]+
104,7,2,551.262817,550.2566681966,8.0,1,"0,1,2,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,42,43,44,45,46,47,48",1.0078250321,-2.04553738279978,C=C(CC1CC(C)(CC1(CC(C)C=CC(C)C)OC(C)=O)OC(C)=O)C(COC(=O)c1ccccc1)OC(C)=O,C32H38O8<br>[X+H]+
105,7,2,555.166565,552.1479056082,8.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,21,22,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,47,48,49,50",3.0234750963,-7.68616982555631,C=C(C(OC(C)=O)C(C=O)OC=O)C(OC(C)=O)C1C(OC(C)=O)C(C)(CC1(OC(C)=O)C(=O)CC)OC=O,C25H28O14<br>[X+3H]+
106,7,2,555.18634,557.2022869024,5.0,1,"0,1,2,3,4,5,6,7,12,13,14,15,16,17,18,19,20,21,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",-2.0156500642,0.453472612404306,C=C(CCOC(=O)c1ccccc1)C(OC(C)=O)C1C(OC(C)=O)C(C)(CC1(OC(C)=O)C(=O)CC)OC(C)=O,C29H33O11<br>[X-2H]+
107,7,2,555.206116,553.1921161466,5.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,22,23,24,25,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50",2.0156500642,-1.98414745148042,C=C(C(OC(C)=O)C(O)C(=O)C(C)C)C(OC(C)=O)C1C(OC(C)=O)C(C)(CC1(C=O)OC(C)=O)OC(C)=O,C26H33O13<br>[X+2H]+
108,7,2,555.225891,554.2151973124,4.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,48,49,50",1.0078250321,6.15471208282986,C=C1C(CC(C)(OC(C)=O)C(=O)C(C)C=CC(C)(C)C(=O)C(OC(=O)c2ccccc2)C1OC(C)=O)OC(C)=O,C30H34O10<br>[X+H]+
