fragid,molid,scanid,mz,mass,score,parentfragid,atoms,deltah,deltappm,smiles,formula
13,1,2,89.02359,89.0238690268,2.0,1,"0,1,2,3,4,5",0.0,3.02810974033683,O=C(O)CCO,C3H5O3<br>[X]+
14,1,2,91.052803,94.078250321,8.0,1,"1,2,6,7,8,9,17",-3.0234750963,-15.6351551307825,CCCC(C)CC,C7H10<br>[X-3H]+
15,1,2,93.068596,95.0860753531,7.0,1,"6,7,8,9,10,11,17",-2.0156500642,-13.7606986141491,CCCCCCC,C7H11<br>[X-2H]+
16,1,2,95.046684,97.065339911,5.0,1,"6,7,8,9,10,17,19",-2.0156500642,-25.8530513278465,CCCCCC=O,C6H9O<br>[X-2H]+
17,1,2,95.085136,97.1017254173,6.0,1,"6,7,8,9,10,11,12",-2.0156500642,-4.10950771521616,CCCCCCC,C7H13<br>[X-2H]+
18,1,2,97.064812,97.065339911,5.0,1,"6,7,8,9,10,17,19",0.0,0.213146243029535,CCCCCC=O,C6H9O<br>[X]+
19,1,2,99.043182,100.052429501,4.0,1,"6,7,8,9,17,18,19",-1.0078250321,-8.82311010553832,CCCCC(=O)O,C5H8O2<br>[X-H]+
20,1,2,105.066948,108.0939003852,8.0,1,"1,2,6,7,8,9,10,17",-3.0234750963,-27.8745024553391,CCCCC(C)CC,C8H12<br>[X-3H]+
21,1,2,107.049736,110.0731649431,6.0,1,"1,2,3,5,6,7,8,9",-3.0234750963,5.55585863381408,CCCCCCC=O,C7H10O<br>[X-3H]+
22,1,2,107.0858,109.1017254173,7.0,1,"6,7,8,9,10,11,12,17",-2.0156500642,2.55166324579042,CCCCCCCC,C8H13<br>[X-2H]+
23,1,2,109.062309,111.0809899752,5.0,1,"6,7,8,9,10,11,17,19",-2.0156500642,-22.7604845593008,CCCCCCC=O,C7H11O<br>[X-2H]+
24,1,2,109.099503,111.1173754815,6.0,1,"6,7,8,9,10,11,12,13",-2.0156500642,-15.3421166364438,CCCCCCCC,C8H15<br>[X-2H]+
25,1,2,111.044266,110.0367794368,5.0,1,"1,2,3,5,6,7,17,19",1.0078250321,1.89231833008627,CC(C=O)CCC=O,C6H6O2<br>[X+H]+
26,1,2,111.076538,111.0809899752,5.0,1,"6,7,8,9,10,11,17,19",0.0,-35.1413113001282,CCCCCCC=O,C7H11O<br>[X]+
27,1,2,115.053802,120.0939003852,9.0,1,"1,2,3,6,7,8,9,10,17",-5.0391251605,-3.69066204340021,CCCCC(C)CCC,C9H12<br>[X-5H]+
28,1,2,116.06179,120.0939003852,9.0,1,"1,2,3,6,7,8,9,10,17",-4.0313001284,-2.2544611796366,CCCCC(C)CCC,C9H12<br>[X-4H]+
29,1,2,117.069153,120.0939003852,9.0,1,"1,2,3,6,7,8,9,10,17",-3.0234750963,-6.18172149923576,CCCCC(C)CCC,C9H12<br>[X-3H]+
30,1,2,118.074272,122.1095504494,8.0,1,"1,2,3,6,7,8,9,10,11",-4.0313001284,-29.0471492384495,CCCCCCCCC,C9H14<br>[X-4H]+
31,1,2,119.084137,122.1095504494,8.0,1,"1,2,3,6,7,8,9,10,11",-3.0234750963,-11.6703461519957,CCCCCCCCC,C9H14<br>[X-3H]+
32,1,2,121.064117,124.0888150073,6.0,1,"1,2,3,5,6,7,8,9,10",-3.0234750963,-5.56986675084965,CCCCCCCC=O,C8H12O<br>[X-3H]+
33,1,2,121.100662,123.1173754815,7.0,1,"6,7,8,9,10,11,12,13,17",-2.0156500642,-4.2511518227936,CCCCCCCCC,C9H15<br>[X-2H]+
34,1,2,122.067673,124.0888150073,6.0,1,"1,2,3,5,6,7,8,9,10",-2.0156500642,-40.4967423274903,CCCCCCCC=O,C8H12O<br>[X-2H]+
35,1,2,123.077354,125.0966400394,5.0,1,"6,7,8,9,10,11,12,17,19",-2.0156500642,-25.084835671704,CCCCCCCC=O,C8H13O<br>[X-2H]+
36,1,2,123.117882,125.1330255457,6.0,1,"6,7,8,9,10,11,12,13,14",-2.0156500642,8.56998579612736,CCCCCCCCC,C9H17<br>[X-2H]+
37,1,2,125.059235,124.052429501,5.0,1,"1,2,3,5,6,7,8,17,19",1.0078250321,-3.76568031934652,CCC(C=O)CCC=O,C7H8O2<br>[X+H]+
38,1,2,127.073898,128.0837296294,4.0,1,"6,7,8,9,10,11,17,18,19",-1.0078250321,-11.4736175009763,CCCCCCC(=O)O,C7H12O2<br>[X-H]+
39,1,2,128.11525,125.0966400394,5.0,1,"6,7,8,9,10,11,12,17,19",3.0234750963,-33.6925986561859,CCCCCCCC=O,C8H13O<br>[X+3H]+
40,1,2,131.084152,134.1095504494,9.0,1,"1,2,3,6,7,8,9,10,11,17",-3.0234750963,-10.4875614560266,CCCCCC(C)CCC,C10H14<br>[X-3H]+
41,1,2,132.090912,136.1252005136,8.0,1,"1,2,3,6,7,8,9,10,11,12",-4.0313001284,-18.4705000748585,CCCCCCCCCC,C10H16<br>[X-4H]+
42,1,2,133.065506,136.0888150073,7.0,1,"1,2,3,5,6,7,8,9,10,17",-3.0234750963,5.37095616632232,CCCCC(C)CCC=O,C9H12O<br>[X-3H]+
43,1,2,133.100082,136.1252005136,8.0,1,"1,2,3,6,7,8,9,10,11,12",-3.0234750963,-8.22551935029147,CCCCCCCCCC,C10H16<br>[X-3H]+
44,1,2,135.044006,138.0680795652,5.0,1,"1,2,3,5,6,7,8,9,17,19",-3.0234750963,-0.369278885453888,CCCC(C=O)CCC=O,C8H10O2<br>[X-3H]+
45,1,2,135.080734,138.1044650715,6.0,1,"1,6,7,8,9,10,11,12,17,19",-3.0234750963,2.16629560200998,CCCCCCC(C)C=O,C9H14O<br>[X-3H]+
46,1,2,135.115707,137.1330255457,7.0,1,"6,7,8,9,10,11,12,13,14,17",-2.0156500642,-8.28831469622529,CCCCCCCCCC,C10H17<br>[X-2H]+
47,1,2,136.121094,137.1330255457,7.0,1,"6,7,8,9,10,11,12,13,14,17",-1.0078250321,-26.1378563415112,CCCCCCCCCC,C10H17<br>[X-H]+
48,1,2,137.062149,138.0680795652,5.0,1,"1,2,3,5,6,7,8,9,17,19",-1.0078250321,17.8245191528671,CCCC(C=O)CCC=O,C8H10O2<br>[X-H]+
49,1,2,137.097275,139.1122901036,5.0,1,"6,7,8,9,10,11,12,13,17,19",-2.0156500642,8.63299872295633,CCCCCCCCC=O,C9H15O<br>[X-2H]+
50,1,2,139.076035,138.0680795652,5.0,1,"1,2,3,5,6,7,8,9,17,19",1.0078250321,4.88224085475724,CCCC(C=O)CCC=O,C8H10O2<br>[X+H]+
51,1,2,143.081894,148.1252005136,9.0,1,"1,2,3,6,7,8,9,10,11,12,17",-5.0391251605,-25.3893277369851,CCCCCCC(C)CCC,C11H16<br>[X-5H]+
52,1,2,145.101257,148.1252005136,9.0,1,"1,2,3,6,7,8,9,10,11,12,17",-3.0234750963,0.552598245246826,CCCCCCC(C)CCC,C11H16<br>[X-3H]+
53,1,2,147.077988,150.1044650715,7.0,1,"1,2,3,6,7,8,9,10,11,17,19",-3.0234750963,-16.6807775477117,CCCCCC(C=O)CCC,C10H14O<br>[X-3H]+
54,1,2,147.116058,150.1408505778,8.0,1,"1,2,6,7,8,9,10,11,12,13,17",-3.0234750963,-5.22636012987559,CCCCCCCC(C)CC,C11H18<br>[X-3H]+
55,1,2,149.057831,152.0837296294,5.0,1,"1,2,3,5,6,7,8,9,10,17,19",-3.0234750963,-12.5785615384971,CCCCC(C=O)CCC=O,C9H12O2<br>[X-3H]+
56,1,2,149.099152,152.1201151357,6.0,1,"1,2,3,5,6,7,8,9,10,11,12",-3.0234750963,20.5270154722493,CCCCCCCCCC=O,C10H16O<br>[X-3H]+
57,1,2,149.13446,152.156500642,7.0,1,"1,2,6,7,8,9,10,11,12,13,14",-3.0234750963,13.2970897536507,CCCCCCCCCCC,C11H20<br>[X-3H]+
58,1,2,150.066284,152.0837296294,5.0,1,"1,2,3,5,6,7,8,9,10,17,19",-2.0156500642,-8.30942945193846,CCCCC(C=O)CCC=O,C9H12O2<br>[X-2H]+
59,1,2,151.07431,152.0837296294,5.0,1,"1,2,3,5,6,7,8,9,10,17,19",-1.0078250321,-6.92372713816856,CCCCC(C=O)CCC=O,C9H12O2<br>[X-H]+
60,1,2,151.113693,153.1279401678,5.0,1,"6,7,8,9,10,11,12,13,14,17,19",-2.0156500642,12.9140937612385,CCCCCCCCCC=O,C10H17O<br>[X-2H]+
61,1,2,152.078522,152.0837296294,5.0,1,"1,2,3,5,6,7,8,9,10,17,19",0.0,-30.6356830586421,CCCCC(C=O)CCC=O,C9H12O2<br>[X]+
62,1,2,153.056839,155.0708192194,4.0,1,"1,2,3,5,6,7,8,9,17,18,19",-2.0156500642,14.4942546474885,CCCC(CCC=O)C(=O)O,C8H11O3<br>[X-2H]+
63,1,2,153.091934,152.0837296294,5.0,1,"1,2,3,5,6,7,8,9,10,17,19",1.0078250321,6.06131541855639,CCCCC(C=O)CCC=O,C9H12O2<br>[X+H]+
64,1,2,153.126328,153.1279401678,5.0,1,"6,7,8,9,10,11,12,13,14,17,19",0.0,-6.94568866044203,CCCCCCCCCC=O,C10H17O<br>[X]+
65,1,2,159.116287,162.1408505778,9.0,1,"1,2,3,6,7,8,9,10,11,12,13,17",-3.0234750963,-3.39299961169532,CCCCCCCC(C)CCC,C12H18<br>[X-3H]+
66,1,2,161.095078,164.1201151357,7.0,1,"1,2,3,6,7,8,9,10,11,12,17,19",-3.0234750963,-6.29093956551266,CCCCCCC(C=O)CCC,C11H16O<br>[X-3H]+
67,1,2,161.133362,164.156500642,8.0,1,"1,2,3,6,7,8,9,10,11,12,13,14",-3.0234750963,5.49268189412887,CCCCCCCCCCCC,C12H20<br>[X-3H]+
68,1,2,163.074524,166.0993796936,5.0,1,"1,2,3,5,6,7,8,9,10,11,17,19",-3.0234750963,-5.10194529219631,CCCCCC(C=O)CCC=O,C10H14O2<br>[X-3H]+
69,1,2,163.11171,166.1357651999,6.0,1,"1,6,7,8,9,10,11,12,13,14,17,19",-3.0234750963,-0.193141252795622,CCCCCCCCC(C)C=O,C11H18O<br>[X-3H]+
70,1,2,163.147598,164.156500642,5.0,1,"6,7,8,9,10,11,12,13,14,15,16,17",-1.0078250321,-3.24252337458551,C=CCCCCCCCCCC,C12H20<br>[X-H]+
71,1,2,164.079758,166.0993796936,5.0,1,"1,2,3,5,6,7,8,9,10,11,17,19",-2.0156500642,-20.8619846939592,CCCCCC(C=O)CCC=O,C10H14O2<br>[X-2H]+
72,1,2,164.153275,164.156500642,5.0,1,"6,7,8,9,10,11,12,13,14,15,16,17",0.0,-16.3081851397095,C=CCCCCCCCCCC,C12H20<br>[X]+
73,1,2,165.092941,166.0993796936,5.0,1,"1,2,3,5,6,7,8,9,10,11,17,19",-1.0078250321,11.7202982046211,CCCCCC(C=O)CCC=O,C10H14O2<br>[X-H]+
74,1,2,165.127945,166.1357651999,6.0,1,"1,6,7,8,9,10,11,12,13,14,17,19",-1.0078250321,3.35153568346937,CCCCCCCCC(C)C=O,C11H18O<br>[X-H]+
75,1,2,167.067169,169.0864692836,4.0,1,"1,2,3,5,6,7,8,9,10,17,18,19",-2.0156500642,-18.5651041947983,CCCCC(CCC=O)C(=O)O,C9H13O3<br>[X-2H]+
76,1,2,173.133621,176.156500642,9.0,1,"1,2,3,6,7,8,9,10,11,12,13,14,17",-3.0234750963,6.60792683355996,CCCCCCCCC(C)CCC,C13H20<br>[X-3H]+
77,1,2,177.090317,180.1150297578,5.0,1,"1,2,3,5,6,7,8,9,10,11,12,17,19",-3.0234750963,-3.89101737278711,CCCCCCC(C=O)CCC=O,C11H16O2<br>[X-3H]+
78,1,2,177.163239,179.1799757383,5.0,1,"1,2,6,7,8,9,10,11,12,13,14,15,16",-2.0156500642,-3.03716562768533,C=CCCCCCCCCCCC,C13H23<br>[X-2H]+
79,1,2,178.171707,179.1799757383,5.0,1,"1,2,6,7,8,9,10,11,12,13,14,15,16",-1.0078250321,0.588723101798507,C=CCCCCCCCCCCC,C13H23<br>[X-H]+
80,1,2,179.105133,180.1150297578,5.0,1,"1,2,3,5,6,7,8,9,10,11,12,17,19",-1.0078250321,-8.50408737311733,CCCCCCC(C=O)CCC=O,C11H16O2<br>[X-H]+
81,1,2,181.08403,183.1021193478,4.0,1,"1,2,3,5,6,7,8,9,10,11,17,18,19",-2.0156500642,-10.4409185060845,CCCCCC(CCC=O)C(=O)O,C10H15O3<br>[X-2H]+
82,1,2,181.121063,180.1150297578,5.0,1,"1,2,3,5,6,7,8,9,10,11,12,17,19",1.0078250321,-6.86386154868488,CCCCCCC(C=O)CCC=O,C11H16O2<br>[X+H]+
83,1,2,181.157211,180.1514152641,3.0,1,"6,7,8,9,10,11,12,13,14,15,16,17,19",1.0078250321,-8.17354270260218,C=CCCCCCCCCCC=O,C12H20O<br>[X+H]+
84,1,2,187.147919,189.1643256741,11.0,1,"1,2,3,6,7,8,9,10,11,12,13,14,15,17",-2.0156500642,-1.11147321910791,CCCCCCCCCC(C)CCC,C14H21<br>[X-2H]+
85,1,2,189.163239,191.1799757383,6.0,1,"1,2,6,7,8,9,10,11,12,13,14,15,16,17",-2.0156500642,-2.84449612316165,C=CCCCCCCCCC(C)CC,C14H23<br>[X-2H]+
86,1,2,191.102356,194.130679822,5.0,1,"1,2,3,5,6,7,8,9,10,11,12,13,17,19",-3.0234750963,-22.5016885716192,CCCCCCCC(C=O)CCC=O,C12H18O2<br>[X-3H]+
87,1,2,191.140167,193.1592402962,4.0,1,"1,6,7,8,9,10,11,12,13,14,15,16,17,19",-2.0156500642,-15.0393925311823,C=CCCCCCCCCC(C)C=O,C13H21O<br>[X-2H]+
88,1,2,195.103958,197.117769412,4.0,1,"1,2,3,5,6,7,8,9,10,11,12,17,18,19",-2.0156500642,12.2357958521556,CCCCCCC(CCC=O)C(=O)O,C11H17O3<br>[X-2H]+
89,1,2,195.175552,196.1827153925,4.0,1,"0,1,2,6,7,8,9,10,11,12,13,14,15,16",-1.0078250321,6.20077457240643,C=CCCCCCCCCCC(C)O,C13H24O<br>[X-H]+
90,1,2,205.156479,207.1748903604,4.0,1,"1,2,6,7,8,9,10,11,12,13,14,15,16,17,19",-2.0156500642,-10.7854073669889,C=CCCCCCCCCC(C=O)CC,C14H23O<br>[X-2H]+
91,1,2,206.165222,207.1748903604,4.0,1,"1,2,6,7,8,9,10,11,12,13,14,15,16,17,19",-1.0078250321,-6.28005192843773,C=CCCCCCCCCC(C=O)CC,C14H23O<br>[X-H]+
92,1,2,207.138809,208.1463298862,5.0,1,"1,2,3,5,6,7,8,9,10,11,12,13,14,17,19",-1.0078250321,4.11678479817391,CCCCCCCCC(C=O)CCC=O,C13H20O2<br>[X-H]+
93,1,2,209.1147,211.1334194762,4.0,1,"1,2,3,4,5,6,7,8,9,10,11,12,13,17,19",-2.0156500642,-12.0546857777196,CCCCCCCC(C=O)CCC(=O)O,C12H19O3<br>[X-2H]+
94,1,2,209.152542,210.1619799504,3.0,1,"1,6,7,8,9,10,11,12,13,14,15,16,17,18,19",-1.0078250321,-5.08871797502488,C=CCCCCCCCCC(C)C(=O)O,C13H22O2<br>[X-H]+
95,1,2,216.148209,219.1748903604,5.0,1,"1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17",-3.0234750963,-12.2955638276272,C=CCCCCCCCCC(C)CCC=O,C15H23O<br>[X-3H]+
96,1,2,223.166962,224.1776300146,3.0,1,"1,2,6,7,8,9,10,11,12,13,14,15,16,17,18,19",-1.0078250321,-10.2810132799608,C=CCCCCCCCCC(CC)C(=O)O,C14H24O2<br>[X-H]+
97,1,2,233.152466,235.1698049825,3.0,1,"1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,19",-2.0156500642,-4.89086956505188,C=CCCCCCCCCC(C=O)CCC=O,C15H23O2<br>[X-2H]+
98,1,2,251.163773,252.1725446367,2.0,1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19",-1.0078250321,-1.58464174694913,C=CCCCCCCCCC(C=O)CCC(=O)O,C15H24O3<br>[X-H]+
99,1,2,269.171814,269.1752842909,1.0,1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",0.0,-10.8543716245027,C=CCCCCCCCCC(CCC(=O)O)C(=O)O,C15H25O4<br>[X]+
