fragid,molid,scanid,mz,mass,score,parentfragid,atoms,deltah,deltappm,smiles,formula
61,2,2,192.089111,190.0742275756,7.0,1,"0,1,2,3,4,6,7,8,9,10,11,12,13,14",2.0156500642,-1.13509713724092,cnc(N)c1ccc(OC)c(c1)OC,C10H10N2O2<br>[X+2H]+
62,2,2,193.093582,190.0742275756,7.0,1,"0,1,2,3,4,6,7,8,9,10,11,12,13,14",3.0234750963,-18.4991746643506,cnc(N)c1ccc(OC)c(c1)OC,C10H10N2O2<br>[X+3H]+
63,2,2,195.10965,191.0820526077,10.0,1,"0,1,2,3,4,5,6,10,11,12,13,14,15,16",4.0313001284,-16.1659666757853,CNcnc1ccc(OC)c(c1)OC,C10H11N2O2<br>[X+4H]+
64,2,2,196.011429,200.0460014524,6.0,1,"1,2,3,4,5,6,7,8,10,11,12,13,15,17,18",-4.0313001284,-13.8957407428641,CCNc1ncc2cc(O)c(O)cc2n1,C10H6N3O2<br>[X-4H]+
65,2,2,197.130402,197.1290028003,6.0,1,"6,15,16,17,18,19,20,21,22,23,24,25,26,27",0.0,9.88076765560272,cN(C)CCCNC(=O)C1CCCO1,C10H17N2O2<br>[X]+
66,2,2,197.186295,191.1422475613,14.0,1,"6,7,8,15,16,17,18,19,20,21,23,24,25,26",6.0469501926,-11.938729818939,cncN(C)CCCNCCCCC,C11H17N3<br>[X+6H]+
67,2,2,199.046417,202.0742275756,10.0,1,"0,1,2,3,4,6,7,8,10,11,12,13,15,16,17",-3.0234750963,-19.0251065911453,COc1ccc(cncN(C)C)cc1O,C11H10N2O2<br>[X-3H]+
68,2,2,200.067932,201.0776359318,4.0,1,"2,3,4,5,6,7,8,9,10,11,12,13,15,16,17",-1.0078250321,-6.64924001907901,CN(C)c1nc(N)c2cc(O)ccc2n1,C10H9N4O<br>[X-H]+
69,2,2,201.081757,202.0854609639,2.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,15,16",-1.0078250321,23.2227342234373,CNc1nc(N)c2ccc(cc2n1)OC,C10H10N4O<br>[X-H]+
70,2,2,201.138214,197.1038506823,9.0,1,"5,6,7,15,16,17,18,19,20,21,22,23,24,27",4.0313001284,17.9567533596958,CC(O)C(=O)NCCCN(C)c(n)n,C8H13N4O2<br>[X+4H]+
71,2,2,202.060715,202.0616515166,3.0,1,"1,2,3,4,5,6,7,8,10,11,12,13,14,15,16",0.0,-1.91980217434447,CNc1ncc2cc(OC)c(O)cc2n1,C10H8N3O2<br>[X]+
72,2,2,202.08757,202.0854609639,2.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,15,16",0.0,13.1509132402102,CNc1nc(N)c2ccc(cc2n1)OC,C10H10N4O<br>[X]+
73,2,2,203.090973,202.0854609639,2.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,15,16",1.0078250321,-8.68771257499745,CNc1nc(N)c2ccc(cc2n1)OC,C10H10N4O<br>[X+H]+
74,2,2,204.0755,204.0773015808,1.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0.0,-6.13979042066097,COc1cc2ncnc(N)c2cc1OC,C10H10N3O2<br>[X]+
75,2,2,204.095886,202.0854609639,2.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,15,16",2.0156500642,-22.9128974211656,CNc1nc(N)c2ccc(cc2n1)OC,C10H10N4O<br>[X+2H]+
76,2,2,205.082382,204.0773015808,1.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",1.0078250321,-10.7079549133986,COc1cc2ncnc(N)c2cc1OC,C10H10N3O2<br>[X+H]+
77,2,2,206.08374,203.0569004897,3.0,1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",3.0234750963,18.9874950834644,COc1cc2c(N)nc(N)nc2cc1O,C9H7N4O2<br>[X+3H]+
78,2,2,207.120987,209.1402361886,8.0,1,"5,6,7,15,16,17,18,19,20,21,23,24,25,26,27",-2.0156500642,-14.728224523105,CN(CCCNCC1CCCO1)c(n)n,C10H17N4O<br>[X-2H]+
79,2,2,215.090256,216.1011110281,3.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17",-1.0078250321,-11.5365337610148,COc1ccc2c(N)nc(nc2c1)N(C)C,C11H12N4O<br>[X-H]+
80,2,2,216.100266,216.1011110281,3.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17",0.0,-1.37171557207759,COc1ccc2c(N)nc(nc2c1)N(C)C,C11H12N4O<br>[X]+
81,2,2,216.13678,213.1140214381,3.0,1,"2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19",3.0234750963,-0.776982057374206,CCCN(C)c1nc(N)c2ccccc2n1,C12H13N4<br>[X+3H]+
82,2,2,217.106567,216.1011110281,3.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17",1.0078250321,-8.38509965468586,COc1ccc2c(N)nc(nc2c1)N(C)C,C11H12N4O<br>[X+H]+
83,2,2,218.093445,217.0851266129,2.0,1,"0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16",1.0078250321,4.77756220518994,CNc1ncc2cc(OC)c(cc2n1)OC,C11H11N3O2<br>[X+H]+
84,2,2,219.08873,218.080375586,2.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",1.0078250321,4.92029827371189,COc1cc2nc(N)nc(N)c2cc1OC,C10H10N4O2<br>[X+H]+
85,2,2,220.096069,218.080375586,2.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",2.0156500642,2.68950646272099,COc1cc2nc(N)nc(N)c2cc1OC,C10H10N4O2<br>[X+2H]+
86,2,2,220.152069,214.1106130819,9.0,1,"2,3,4,6,7,8,10,11,12,13,14,15,16,17,18,19",6.0469501926,-22.4648104487941,CCCN(C)cncc1cccc(c1)OC,C13H14N2O<br>[X+6H]+
87,2,2,221.1008,218.080375586,2.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",3.0234750963,-11.3164778236877,COc1cc2nc(N)nc(N)c2cc1OC,C10H10N4O2<br>[X+3H]+
88,2,2,222.088104,224.106196406,7.0,1,"2,3,4,5,6,7,8,10,11,12,15,16,17,18,19,20,21",-2.0156500642,-8.52698440791432,CNCCCN(C)c1ncc2ccccc2n1,C13H12N4<br>[X-2H]+
89,2,2,229.111816,229.1089360602,3.0,1,"1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19",0.0,14.9644826699394,CCCN(C)c1nc(N)c2ccc(O)cc2n1,C12H13N4O<br>[X]+
90,2,2,230.119049,230.1167610923,3.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18",0.0,12.3262620469981,CCN(C)c1nc(N)c2ccc(cc2n1)OC,C12H14N4O<br>[X]+
91,2,2,231.090683,232.0960256502,3.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17",-1.0078250321,13.1159848620761,CNc1nc(N)c2cc(OC)c(cc2n1)OC,C11H12N4O2<br>[X-H]+
92,2,2,231.122986,230.1167610923,3.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18",1.0078250321,-4.5496314243684,CCN(C)c1nc(N)c2ccc(cc2n1)OC,C12H14N4O<br>[X+H]+
93,2,2,232.094467,232.0960256502,3.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17",0.0,-4.3518926282557,CNc1nc(N)c2cc(OC)c(cc2n1)OC,C11H12N4O2<br>[X]+
94,2,2,232.131744,230.1167610923,3.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18",2.0156500642,-0.510729372776773,CCN(C)c1nc(N)c2ccc(cc2n1)OC,C12H14N4O<br>[X+2H]+
95,2,2,233.102768,233.1038506823,1.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",0.0,-2.29118815094693,CNc1nc(N)c2cc(OC)c(cc2n1)OC,C11H13N4O2<br>[X]+
96,2,2,234.111389,233.1038506823,1.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",1.0078250321,1.11863673588081,CNc1nc(N)c2cc(OC)c(cc2n1)OC,C11H13N4O2<br>[X+H]+
97,2,2,235.1203,233.1038506823,1.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",2.0156500642,5.73261219891025,CNc1nc(N)c2cc(OC)c(cc2n1)OC,C11H13N4O2<br>[X+2H]+
98,2,2,236.067352,238.0854609639,7.0,1,"2,3,4,5,6,7,8,10,11,12,15,17,18,19,20,21,22,23",-2.0156500642,-8.09218082801186,CC(=O)NCCCNc1ncc2ccccc2n1,C13H10N4O<br>[X-2H]+
99,2,2,236.12294,232.0960256502,12.0,1,"1,2,3,4,5,6,7,10,11,12,13,14,15,17,18,19,20",4.0313001284,-16.2507658087364,COc1ccc(cc1O)nc(n)NCCCN,C11H12N4O2<br>[X+4H]+
100,2,2,237.080307,240.1011110281,5.0,1,"2,3,4,5,6,7,8,10,11,12,15,16,17,18,19,20,21,22",-3.0234750963,13.5804961650219,CN(CCCNC=O)c1ncc2ccccc2n1,C13H12N4O<br>[X-3H]+
101,2,2,239.126541,237.1140214381,8.0,1,"2,3,4,5,6,7,8,10,11,12,15,16,17,18,19,20,21,23",2.0156500642,-10.7972217938262,CCNCCCN(C)c1ncc2ccccc2n1,C14H13N4<br>[X+2H]+
102,2,2,243.060608,246.0878662671,13.0,1,"1,2,3,4,5,6,10,11,12,13,15,16,17,18,19,20,21,22",-3.0234750963,-13.3076718050733,CN(cnc1ccc(O)c(O)c1)CCCNC=O,C12H12N3O3<br>[X-3H]+
103,2,2,243.123413,244.1324111565,2.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19",-1.0078250321,-2.56875465970004,CCCN(C)c1nc(N)c2ccc(cc2n1)OC,C13H16N4O<br>[X-H]+
104,2,2,245.103439,245.1038506823,3.0,1,"1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19",0.0,0.558611909221966,CCCN(C)c1nc(N)c2cc(O)c(O)cc2n1,C12H13N4O2<br>[X]+
105,2,2,246.140533,245.1290028003,8.0,1,"0,1,2,3,4,6,7,8,10,11,12,13,14,15,16,17,18,19",1.0078250321,17.281865559427,CCCN(C)cncc1ccc(OC)c(c1)OC,C14H17N2O2<br>[X+H]+
106,2,2,247.119965,247.1195007465,2.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",0.0,4.0986308006842,COc1cc2nc(nc(N)c2cc1OC)N(C)C,C12H15N4O2<br>[X]+
107,2,2,248.122803,247.1195007465,2.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",1.0078250321,-16.0169825260965,COc1cc2nc(nc(N)c2cc1OC)N(C)C,C12H15N4O2<br>[X+H]+
108,2,2,249.123596,245.0912746233,4.0,1,"1,2,3,4,5,6,7,8,9,10,11,12,13,15,17,18,19,20",4.0313001284,6.30148378233846,NCCCNc1nc(N)c2cc(O)c(O)cc2n1,C11H11N5O2<br>[X+4H]+
109,2,2,257.095276,257.0912746233,5.0,1,"1,2,3,4,5,6,7,8,9,10,11,12,15,17,18,19,20,21,22",0.0,17.6976285631523,Nc1nc(nc2cc(O)ccc12)NCCCNC=O,C12H11N5O2<br>[X]+
110,2,2,258.13739,259.1433101938,2.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20",-1.0078250321,9.50438950356111,COc1ccc2c(N)nc(nc2c1)N(C)CCCN,C13H17N5O<br>[X-H]+
111,2,2,259.119934,260.1273257786,2.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19",-1.0078250321,3.78918551296955,CCCNc1nc(N)c2cc(OC)c(cc2n1)OC,C13H16N4O2<br>[X-H]+
112,2,2,260.125183,260.1273257786,2.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19",0.0,-6.12850544343111,CCCNc1nc(N)c2cc(OC)c(cc2n1)OC,C13H16N4O2<br>[X]+
113,2,2,261.133392,261.1351508107,2.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.0,-4.63445402640197,CCN(C)c1nc(N)c2cc(OC)c(cc2n1)OC,C13H17N4O2<br>[X]+
114,2,2,262.132996,260.1147497196,3.0,1,"1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20",2.0156500642,11.9970253573273,CN(CCCN)c1nc(N)c2cc(O)c(O)cc2n1,C12H14N5O2<br>[X+2H]+
115,2,2,264.102631,267.1245861244,6.0,1,"2,3,4,5,6,7,8,10,11,12,15,16,17,18,19,20,21,22,23,24",-3.0234750963,7.8324547247513,CCC(=O)NCCCN(C)c1ncc2ccccc2n1,C15H15N4O<br>[X-3H]+
116,2,2,265.149933,262.1303997838,13.0,1,"4,5,6,7,8,9,10,15,17,18,19,20,21,22,23,24,25,26,27",3.0234750963,-12.7975898828572,Nc1ccnc(n1)NCCCNC(=O)C1CCCO1,C12H16N5O2<br>[X+3H]+
117,2,2,269.165497,267.1483955717,7.0,1,"2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,23,24",2.0156500642,7.43023947118944,CCCNCCCN(C)c1nc(N)c2ccccc2n1,C15H17N5<br>[X+2H]+
118,2,2,272.114136,272.1147497196,4.0,1,"1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22",0.0,-0.239309875407161,CN(CCCNC=O)c1nc(N)c2ccc(O)cc2n1,C13H14N5O2<br>[X]+
119,2,2,273.134094,274.1429758428,2.0,1,"0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20",-1.0078250321,-1.86066372216659,COc1cc2cnc(nc2cc1OC)N(C)CCCN,C14H18N4O2<br>[X-H]+
120,2,2,274.140381,274.1429758428,2.0,1,"0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20",0.0,-7.46421520447941,COc1cc2cnc(nc2cc1OC)N(C)CCCN,C14H18N4O2<br>[X]+
121,2,2,275.151398,275.1508008749,1.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",0.0,4.16398066056906,CCCN(C)c1nc(N)c2cc(OC)c(cc2n1)OC,C14H19N4O2<br>[X]+
122,2,2,276.0961,280.1324111565,6.0,1,"2,3,4,5,6,7,8,10,11,12,15,17,18,19,20,21,23,24,25,26,27",-4.0313001284,-16.162590127134,c1ccc2nc(ncc2c1)NCCCNCC1CCCO1,C16H16N4O<br>[X-4H]+
123,2,2,276.1539,275.1508008749,1.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",1.0078250321,-15.1267354904836,CCCN(C)c1nc(N)c2cc(OC)c(cc2n1)OC,C14H19N4O2<br>[X+H]+
124,2,2,277.156494,275.1382248159,2.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20",2.0156500642,11.4293547818954,COc1cc2nc(nc(N)c2cc1OC)NCCCN,C13H17N5O2<br>[X+2H]+
125,2,2,278.154663,279.1609716307,7.0,1,"2,3,4,5,6,7,8,10,11,12,15,16,17,18,19,20,21,23,24,25,26",-1.0078250321,7.42393234703501,CCCCCNCCCN(C)c1ncc2ccccc2n1,C17H19N4<br>[X-H]+
126,2,2,279.087158,283.1195007465,6.0,1,"2,3,4,5,6,7,8,10,11,12,15,16,17,18,19,20,21,22,23,24,27",-4.0313001284,-1.77012121773432,CC(O)C(=O)NCCCN(C)c1ncc2ccccc2n1,C15H15N4O2<br>[X-4H]+
127,2,2,285.131012,286.1429758428,5.0,1,"0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21",-1.0078250321,-12.5914423507145,CNCCCN(C)c1ncc2cc(OC)c(cc2n1)OC,C15H18N4O2<br>[X-H]+
128,2,2,286.093018,288.1096643417,4.0,1,"1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22",-2.0156500642,-1.56479701320247,CN(CCCNC=O)c1nc(N)c2cc(O)c(O)cc2n1,C13H14N5O3<br>[X-2H]+
129,2,2,286.128754,287.1382248159,3.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22",-1.0078250321,-3.83458070758026,COc1ccc2c(N)nc(nc2c1)N(C)CCCNC=O,C14H17N5O2<br>[X-H]+
130,2,2,287.137665,287.1382248159,3.0,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22",0.0,-0.0390610544806153,COc1ccc2c(N)nc(nc2c1)N(C)CCCNC=O,C14H17N5O2<br>[X]+
