fragid,molid,scanid,mz,mass,score,parentfragid,atoms,deltah,deltappm,smiles,formula
12,6,2,108.055855,105.0340397826,5.0,1,"0,1,2,3,4,6,14,15",3.0234750963,-10.2843006518636,COc1ccccc1,C7H5O<br>[X+3H]+
13,6,2,110.040253,107.0133043405,5.0,1,"1,2,3,4,5,6,14,15",3.0234750963,36.5517443876068,Oc1cccc(O)c1,C6H3O2<br>[X+3H]+
14,6,2,115.052559,115.0547752247,6.0,1,"2,3,4,6,10,11,12,14,15",0.0,-14.4944598755671,CCCc1ccccc1,C9H7<br>[X]+
15,6,2,118.041,118.0418648147,6.0,1,"0,1,2,3,4,6,12,14,15",0.0,-2.67885480476076,COc1cccc(C)c1,C8H6O<br>[X]+
16,6,2,119.047707,118.0418648147,6.0,1,"0,1,2,3,4,6,12,14,15",1.0078250321,-12.0476642192215,COc1cccc(C)c1,C8H6O<br>[X+H]+
17,6,2,120.054153,118.0418648147,6.0,1,"0,1,2,3,4,6,12,14,15",2.0156500642,-23.4334159186373,COc1cccc(C)c1,C8H6O<br>[X+2H]+
18,6,2,121.028275,122.0367794368,4.0,1,"0,1,2,3,4,5,6,14,15",-1.0078250321,-1.08077802487468,COc1cccc(O)c1,C7H6O2<br>[X-H]+
19,6,2,121.067406,118.0418648147,6.0,1,"0,1,2,3,4,6,12,14,15",3.0234750963,21.5969688819131,COc1cccc(C)c1,C8H6O<br>[X+3H]+
20,6,2,122.03688,122.0367794368,4.0,1,"0,1,2,3,4,5,6,14,15",0.0,5.31940180700355,COc1cccc(O)c1,C7H6O2<br>[X]+
21,6,2,123.080383,118.0418648147,6.0,1,"0,1,2,3,4,6,12,14,15",5.0391251605,-0.474285166956238,COc1cccc(C)c1,C8H6O<br>[X+5H]+
22,6,2,131.045578,132.0575148789,5.0,1,"2,3,4,6,10,11,12,13,14,15",-1.0078250321,-27.190896895544,CCC(O)c1ccccc1,C9H8O<br>[X-H]+
23,6,2,133.063889,132.0575148789,5.0,1,"2,3,4,6,10,11,12,13,14,15",1.0078250321,-6.78103583765143,CCC(O)c1ccccc1,C9H8O<br>[X+H]+
24,6,2,135.042267,133.0289544047,4.0,1,"0,1,2,3,4,6,7,8,14,15",2.0156500642,-13.2467333355776,COc1ccc(C=O)cc1,C8H5O2<br>[X+2H]+
25,6,2,136.051422,133.0289544047,4.0,1,"0,1,2,3,4,6,7,8,14,15",3.0234750963,-3.37299671866174,COc1ccc(C=O)cc1,C8H5O2<br>[X+3H]+
26,6,2,137.05722,133.0289544047,4.0,1,"0,1,2,3,4,6,7,8,14,15",4.0313001284,-18.1379215191446,COc1ccc(C=O)cc1,C8H5O2<br>[X+4H]+
27,6,2,139.076218,135.0446044689,5.0,1,"0,1,2,3,4,6,12,13,14,15",4.0313001284,6.19805968563069,COc1cccc(c1)CO,C8H7O2<br>[X+4H]+
28,6,2,145.063461,146.0731649431,5.0,1,"0,1,2,3,4,6,10,11,12,14,15",-1.0078250321,-9.17054502121746,CCCc1cccc(c1)OC,C10H10O<br>[X-H]+
29,6,2,146.039062,146.0367794368,5.0,1,"0,1,2,3,4,6,7,8,12,14,15",0.0,19.3863419911439,COc1ccc(C=O)c(C)c1,C9H6O2<br>[X]+
30,6,2,148.052963,149.0602545331,4.0,1,"2,3,4,5,6,10,11,12,13,14,15",-1.0078250321,7.30886419341326,CCC(O)c1cccc(O)c1,C9H9O2<br>[X-H]+
31,6,2,149.021408,150.0316940589,3.0,1,"0,1,2,3,4,5,6,7,8,14,15",-1.0078250321,-12.8332353429786,COc1ccc(C=O)c(O)c1,C8H6O3<br>[X-H]+
32,6,2,150.063766,149.0602545331,4.0,1,"2,3,4,5,6,10,11,12,13,14,15",1.0078250321,-25.0891024552407,CCC(O)c1cccc(O)c1,C9H9O2<br>[X+H]+
33,6,2,151.036057,150.0316940589,3.0,1,"0,1,2,3,4,5,6,7,8,14,15",1.0078250321,-19.2900361533454,COc1ccc(C=O)c(O)c1,C8H6O3<br>[X+H]+
34,6,2,151.074753,149.0602545331,4.0,1,"2,3,4,5,6,10,11,12,13,14,15",2.0156500642,-3.99138365633263,CCC(O)c1cccc(O)c1,C9H9O2<br>[X+2H]+
35,6,2,157.029358,159.0446044689,3.0,1,"2,3,4,6,7,8,9,10,11,12,14,15",-2.0156500642,6.06380432386474,CC1Cc2ccccc2C(=O)O1,C10H7O2<br>[X-2H]+
36,6,2,161.057129,159.0446044689,3.0,1,"2,3,4,6,7,8,9,10,11,12,14,15",2.0156500642,-16.0001181940214,CC1Cc2ccccc2C(=O)O1,C10H7O2<br>[X+2H]+
37,6,2,162.064651,159.0446044689,3.0,1,"2,3,4,6,7,8,9,10,11,12,14,15",3.0234750963,-17.7704711188522,CC1Cc2ccccc2C(=O)O1,C10H7O2<br>[X+3H]+
38,6,2,164.046005,165.0551691552,4.0,1,"2,3,4,5,6,9,10,11,12,13,14,15",-1.0078250321,-4.8189110121623,CC(O)C(O)c1cccc(O)c1,C9H9O3<br>[X-H]+
39,6,2,165.05629,165.0551691552,4.0,1,"2,3,4,5,6,9,10,11,12,13,14,15",0.0,10.1143967309521,CC(O)C(O)c1cccc(O)c1,C9H9O3<br>[X]+
40,6,2,177.055099,176.0473441231,2.0,1,"2,3,4,5,6,7,8,9,10,11,12,14,15",1.0078250321,2.70223677687026,CC1Cc2cccc(O)c2C(=O)O1,C10H8O3<br>[X+H]+
41,6,2,178.058167,176.0473441231,2.0,1,"2,3,4,5,6,7,8,9,10,11,12,14,15",2.0156500642,-24.0291550343801,CC1Cc2cccc(O)c2C(=O)O1,C10H8O3<br>[X+2H]+
42,6,2,178.992523,181.013698271,4.0,1,"1,2,3,4,5,6,7,8,9,12,13,14,15",-2.0156500642,-27.803434001392,O=C(O)c1c(O)cc(O)cc1CO,C8H5O5<br>[X-2H]+
43,6,2,179.068817,176.0473441231,2.0,1,"2,3,4,5,6,7,8,9,10,11,12,14,15",3.0234750963,-8.11765791678494,CC1Cc2cccc(O)c2C(=O)O1,C10H8O3<br>[X+3H]+
44,6,2,180.074799,180.0786442515,3.0,1,"0,1,2,3,4,5,6,10,11,12,13,14,15",0.0,-18.3071230304004,CCC(O)c1cc(O)cc(c1)OC,C10H12O3<br>[X]+
45,6,2,189.056427,190.0629941873,2.0,1,"0,1,2,3,4,6,7,8,9,10,11,12,14,15",-1.0078250321,9.55505627984331,COc1ccc2C(=O)OC(C)Cc2c1,C11H10O3<br>[X-H]+
46,6,2,207.064621,207.0657338415,1.0,1,"0,1,2,3,4,6,7,8,9,10,11,12,13,14,15",0.0,-2.72495367508771,COc1ccc2C(=O)OC(C)C(O)c2c1,C11H11O4<br>[X]+
